crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,black,lstat,medv,age_missing,dis_missing,rad_missing,tax_missing,ptratio_missing,zn_squared,indus_squared,chas_squared,nox_squared,rm_squared,indus_cubed,chas_cubed,indus_log,nox_log,zn*age_m,indus*medv,age*lstat,age*medv
2.44953,0.0,19.58,0.0,0.605,6.402,95.2,2.2625,5.0,403.0,14.7,330.04,11.32,22.3,0.0,0.0,0.0,0.0,0.0,0.0,383.37639999999993,0.0,0.366025,40.985604,7506.509911999998,0.0,2.9745086371023644,-0.5025268209512956,0.0,436.63399999999996,1077.664,2122.96
1.20742,0.0,19.58,0.0,0.5545696016771489,5.875,94.6,2.4259,5.0,403.0,14.7,292.29,14.43,22.588259109311743,0.0,0.0,0.0,0.0,0.0,0.0,383.37639999999993,0.0,0.30754744310435156,34.515625,7506.509911999998,0.0,2.9745086371023644,-0.5895629585591444,0.0,442.27811336032386,1365.078,2136.8493117408907
2.3139,0.0,19.58,0.0,0.605,5.88,97.3,2.3887,5.0,403.0,18.459748427672956,348.13,12.03,19.1,0.0,0.0,0.0,0.0,1.0,0.0,383.37639999999993,0.0,0.366025,34.5744,7506.509911999998,0.0,2.9745086371023644,-0.5025268209512956,0.0,373.978,1170.519,1858.43
0.13914,0.0,4.05,0.0,0.51,5.572,68.53488372093024,2.5961,5.0,296.0,16.6,396.9,14.69,23.1,1.0,0.0,0.0,0.0,0.0,0.0,16.4025,0.0,0.2601,31.047184,66.43012499999999,0.0,1.3987168811184478,-0.6733445532637656,0.0,93.555,1006.7774418604652,1583.1558139534886
0.09178,0.0,4.05,0.0,0.51,6.416,84.1,2.6463,5.0,296.0,16.6,395.5,9.04,23.6,0.0,0.0,0.0,0.0,0.0,0.0,16.4025,0.0,0.2601,41.16505600000001,66.43012499999999,0.0,1.3987168811184478,-0.6733445532637656,0.0,95.58,760.2639999999999,1984.76
0.08447,0.0,4.05,0.0,0.51,5.859,68.7,2.7019,5.0,296.0,16.6,393.23,9.64,22.6,0.0,0.0,0.0,0.0,0.0,0.0,16.4025,0.0,0.2601,34.327881,66.43012499999999,0.0,1.3987168811184478,-0.6733445532637656,0.0,91.53,662.268,1552.6200000000001
0.06664,0.0,4.05,0.0,0.51,6.546,33.1,3.7756248434238,5.0,410.7060041407868,16.6,356.93633744855964,5.33,29.4,0.0,1.0,0.0,1.0,0.0,0.0,16.4025,0.0,0.2601,42.85011600000001,66.43012499999999,0.0,1.3987168811184478,-0.6733445532637656,0.0,119.07,176.423,973.14
0.07022,11.758298755186722,4.05,0.0,0.51,6.02,47.2,3.5549,5.0,296.0,16.6,393.23,10.11,23.2,0.0,0.0,0.0,0.0,0.0,138.2575896162256,16.4025,0.0,0.2601,36.240399999999994,66.43012499999999,0.0,1.3987168811184478,-0.6733445532637656,0.0,93.96,477.192,1095.04
0.05425,0.0,4.05,0.0,0.51,6.315,73.4,3.3175,5.0,296.0,16.6,395.6,6.29,24.6,0.0,0.0,0.0,0.0,0.0,0.0,16.4025,0.0,0.2601,39.879225000000005,66.43012499999999,0.0,1.3987168811184478,-0.6733445532637656,0.0,99.63,461.68600000000004,1805.6400000000003
0.06642,0.0,4.05,0.0,0.51,6.86,68.53488372093024,3.7756248434238,5.0,296.0,16.6,391.27,6.92,29.9,1.0,1.0,0.0,0.0,0.0,0.0,16.4025,0.0,0.2601,47.0596,66.43012499999999,0.0,1.3987168811184478,-0.6733445532637656,0.0,121.09499999999998,474.26139534883725,2049.193023255814
0.0578,0.0,2.46,0.0,0.488,6.98,58.4,2.829,3.0,410.7060041407868,17.8,396.9,5.04,37.2,0.0,0.0,0.0,1.0,0.0,0.0,6.0516,0.0,0.238144,48.720400000000005,14.886935999999999,0.0,0.9001613499442714,-0.7174398731289899,0.0,91.512,294.336,2172.48
0.06588,0.0,2.46,0.0,0.488,7.765,83.3,2.741,3.0,193.0,17.8,395.56,7.56,39.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0516,0.0,0.238144,60.295224999999995,14.886935999999999,0.0,0.9001613499442714,-0.7174398731289899,0.0,97.90799999999999,629.7479999999999,3315.3399999999997
0.06888,0.0,2.46,0.0,0.488,6.281852697095436,62.2,2.5979,3.0,193.0,17.8,396.9,9.45,36.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0516,0.0,0.238144,39.46167330800521,14.886935999999999,0.0,0.9001613499442714,-0.7174398731289899,0.0,89.052,587.79,2251.6400000000003
0.09103,0.0,2.46,0.0,0.488,7.155,92.2,2.7006,3.0,193.0,17.8,394.12,4.82,37.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0516,0.0,0.238144,51.194025,14.886935999999999,0.0,0.9001613499442714,-0.7174398731289899,0.0,93.234,444.40400000000005,3494.38
0.10008,0.0,11.075723140495867,0.0,0.488,6.563,95.6,2.847,3.0,193.0,18.459748427672956,396.9,5.68,32.5,0.0,0.0,0.0,0.0,1.0,0.0,122.67164308491564,0.0,0.238144,43.07296899999999,1358.67715599825,0.0,2.4047556086524833,-0.7174398731289899,0.0,359.96100206611567,543.0079999999999,3107.0
0.08308,0.0,2.46,0.0,0.488,6.281852697095436,89.8,2.9879,3.0,193.0,17.8,391.0,13.98,26.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0516,0.0,0.238144,39.46167330800521,14.886935999999999,0.0,0.9001613499442714,-0.7174398731289899,0.0,64.944,1255.404,2370.72
0.06047,0.0,2.46,0.0,0.488,6.153,68.8,3.2797,3.0,193.0,17.8,387.11,13.15,29.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0516,0.0,0.238144,37.85940899999999,14.886935999999999,0.0,0.9001613499442714,-0.7174398731289899,0.0,72.816,904.72,2036.48
0.05602,0.0,2.46,0.0,0.488,7.831,53.6,3.1992,3.0,193.0,17.8,392.63,4.45,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0516,0.0,0.238144,61.32456100000001,14.886935999999999,0.0,0.9001613499442714,-0.7174398731289899,0.0,123.0,238.52,2680.0
0.07875,45.0,3.44,0.0,0.437,6.782,41.1,3.7886,5.0,398.0,15.2,393.87,6.68,32.0,0.0,0.0,0.0,0.0,0.0,2025.0,11.833599999999999,0.0,0.190969,45.995524,40.707584,0.0,1.235471471385307,-0.8278220838865469,0.0,110.08,274.548,1315.2
0.12579,45.0,3.44,0.0,0.437,6.556,29.1,4.5667,5.0,398.0,15.2,382.84,4.56,29.8,0.0,0.0,0.0,0.0,0.0,2025.0,11.833599999999999,0.0,0.190969,42.981136,40.707584,0.0,1.235471471385307,-0.8278220838865469,0.0,102.512,132.696,867.1800000000001
0.0837,45.0,3.44,0.0,0.437,7.185,38.9,4.5667,5.0,398.0,15.2,396.9,5.39,34.9,0.0,0.0,0.0,0.0,0.0,2025.0,11.833599999999999,0.0,0.190969,51.624224999999996,40.707584,0.0,1.235471471385307,-0.8278220838865469,0.0,120.056,209.671,1357.61
0.09068,45.0,3.44,0.0,0.437,6.951,21.5,6.4798,5.0,398.0,18.459748427672956,377.68,12.711470588235294,37.0,0.0,0.0,0.0,0.0,1.0,2025.0,11.833599999999999,0.0,0.190969,48.31640099999999,40.707584,0.0,1.235471471385307,-0.8278220838865469,0.0,127.28,273.29661764705884,795.5
0.06911,45.0,3.44,0.0,0.437,6.739,30.8,6.4798,5.0,398.0,15.2,389.71,4.69,30.5,0.0,0.0,0.0,0.0,0.0,2025.0,11.833599999999999,0.0,0.190969,45.414121,40.707584,0.0,1.235471471385307,-0.8278220838865469,0.0,104.92,144.45200000000003,939.4
0.08664,45.0,3.44,0.0,0.437,7.178,26.3,6.4798,5.0,398.0,15.2,390.49,2.87,36.4,0.0,0.0,0.0,0.0,0.0,2025.0,11.833599999999999,0.0,0.190969,51.523683999999996,40.707584,0.0,1.235471471385307,-0.8278220838865469,0.0,125.216,75.48100000000001,957.3199999999999
0.02187,60.0,2.93,0.0,0.401,6.8,9.9,6.2196,1.0,265.0,15.6,393.37,5.03,31.1,0.0,0.0,0.0,0.0,0.0,3600.0,8.584900000000001,0.0,0.16080100000000003,46.239999999999995,25.153757000000002,0.0,1.075002423028976,-0.9137938516755678,0.0,91.123,49.797000000000004,307.89000000000004
0.01439,60.0,2.93,0.0,0.401,6.604,18.8,6.2196,1.0,265.0,15.6,376.7,4.38,29.1,0.0,0.0,0.0,0.0,0.0,3600.0,8.584900000000001,0.0,0.16080100000000003,43.612816,25.153757000000002,0.0,1.075002423028976,-0.9137938516755678,0.0,85.263,82.344,547.08
0.01381,80.0,0.46,0.0,0.5545696016771489,7.875,32.0,5.6484,4.0,255.0,14.4,394.23,2.97,50.0,0.0,0.0,0.0,0.0,0.0,6400.0,0.2116,0.0,0.30754744310435156,62.015625,0.097336,0.0,-0.7765287894989963,-0.5895629585591444,0.0,23.0,95.04,1600.0
0.04011,80.0,1.52,0.0,0.5545696016771489,6.281852697095436,34.1,7.309,2.0,329.0,12.6,396.9,4.08,33.3,0.0,0.0,0.0,0.0,0.0,6400.0,2.3104,0.0,0.30754744310435156,39.46167330800521,3.5118080000000003,0.0,0.41871033485818504,-0.5895629585591444,0.0,50.616,139.12800000000001,1135.53
0.04666,80.0,1.52,0.0,0.404,7.107,36.6,7.309,2.0,329.0,12.6,354.31,8.61,30.3,0.0,0.0,0.0,0.0,0.0,6400.0,2.3104,0.0,0.16321600000000003,50.509449000000004,3.5118080000000003,0.0,0.41871033485818504,-0.9063404010209869,0.0,46.056000000000004,315.126,1108.98
0.03768,80.0,1.52,0.0,0.404,7.274,38.3,7.309,2.0,329.0,12.6,392.2,6.62,34.6,0.0,0.0,0.0,0.0,0.0,6400.0,2.3104,0.0,0.16321600000000003,52.911076,3.5118080000000003,0.0,0.41871033485818504,-0.9063404010209869,0.0,52.592000000000006,253.546,1325.18
0.0315,95.0,1.47,0.0,0.403,6.975,15.3,7.6534,3.0,402.0,17.0,396.9,4.56,34.9,0.0,0.0,0.0,0.0,0.0,9025.0,2.1609,0.0,0.16240900000000003,48.650625,3.176523,0.0,0.3852624007906449,-0.908818717035454,0.0,51.303,69.768,533.97
0.01778,95.0,1.47,0.0,0.403,7.135,13.9,7.6534,3.0,402.0,17.0,356.93633744855964,4.45,22.588259109311743,0.0,0.0,0.0,0.0,0.0,9025.0,2.1609,0.0,0.16240900000000003,50.908224999999995,3.176523,0.0,0.3852624007906449,-0.908818717035454,0.0,33.204740890688264,61.855000000000004,313.9768016194332
0.03445,82.5,2.03,0.0,0.415,6.162,38.4,6.27,2.0,348.0,14.7,393.77,7.43,24.1,0.0,0.0,0.0,0.0,0.0,6806.25,4.120899999999999,0.0,0.172225,37.970244,8.365426999999997,0.0,0.7080357930536959,-0.8794767587514388,0.0,48.922999999999995,285.31199999999995,925.44
0.02177,82.5,2.03,0.0,0.415,7.61,15.7,6.27,2.0,348.0,14.7,395.38,3.11,42.3,0.0,0.0,0.0,0.0,0.0,6806.25,4.120899999999999,0.0,0.172225,57.9121,8.365426999999997,0.0,0.7080357930536959,-0.8794767587514388,0.0,85.86899999999999,48.827,664.1099999999999
0.0351,95.0,2.68,0.0,0.4161,7.853,33.2,5.118,9.471933471933472,224.0,14.7,392.78,3.81,48.5,0.0,0.0,1.0,0.0,0.0,9025.0,7.182400000000001,0.0,0.17313921000000002,61.669608999999994,19.248832000000004,0.0,0.9858167945227654,-0.8768296629932414,0.0,129.98000000000002,126.49200000000002,1610.2
0.02009,95.0,2.68,0.0,0.4161,8.034,31.9,5.118,9.471933471933472,224.0,14.7,390.55,2.88,50.0,0.0,0.0,1.0,0.0,0.0,9025.0,7.182400000000001,0.0,0.17313921000000002,64.545156,19.248832000000004,0.0,0.9858167945227654,-0.8768296629932414,0.0,134.0,91.87199999999999,1595.0
0.13642,0.0,10.59,0.0,0.489,5.891,22.3,3.9454,4.0,277.0,18.6,396.9,10.87,22.6,0.0,0.0,0.0,0.0,0.0,0.0,112.1481,0.0,0.239121,34.703881,1187.648379,0.0,2.359910159613315,-0.715392789507265,0.0,239.334,242.40099999999998,503.9800000000001
0.22969,0.0,10.59,0.0,0.489,6.326,52.5,4.3549,4.0,277.0,18.6,394.87,12.711470588235294,24.4,0.0,0.0,0.0,0.0,0.0,0.0,112.1481,0.0,0.239121,40.01827599999999,1187.648379,0.0,2.359910159613315,-0.715392789507265,0.0,258.39599999999996,667.3522058823529,1281.0
0.25199,0.0,10.59,0.0,0.489,5.783,72.7,4.3549,4.0,277.0,18.6,389.43,18.06,22.5,0.0,0.0,0.0,0.0,0.0,0.0,112.1481,0.0,0.239121,33.44308900000001,1187.648379,0.0,2.359910159613315,-0.715392789507265,0.0,238.275,1312.962,1635.75
0.13587,0.0,10.59,1.0,0.489,6.281852697095436,59.1,4.2392,4.0,277.0,18.6,381.32,14.66,24.4,0.0,0.0,0.0,0.0,0.0,0.0,112.1481,1.0,0.239121,39.46167330800521,1187.648379,1.0,2.359910159613315,-0.715392789507265,0.0,258.39599999999996,866.4060000000001,1442.04
0.43571,0.0,10.59,1.0,0.489,5.344,100.0,3.875,9.471933471933472,277.0,18.6,396.9,23.09,20.0,0.0,0.0,1.0,0.0,0.0,0.0,112.1481,1.0,0.239121,28.558336000000004,1187.648379,1.0,2.359910159613315,-0.715392789507265,0.0,211.8,2309.0,2000.0
0.17446,0.0,10.59,1.0,0.489,5.96,92.1,3.8771,4.0,277.0,18.459748427672956,393.25,17.27,21.7,0.0,0.0,0.0,0.0,1.0,0.0,112.1481,1.0,0.239121,35.5216,1187.648379,1.0,2.359910159613315,-0.715392789507265,0.0,229.803,1590.5669999999998,1998.5699999999997
0.37578,0.0,10.59,1.0,0.489,5.404,88.6,3.665,4.0,277.0,18.6,395.24,23.98,19.3,0.0,0.0,0.0,0.0,0.0,0.0,112.1481,1.0,0.239121,29.203215999999998,1187.648379,1.0,2.359910159613315,-0.715392789507265,0.0,204.387,2124.6279999999997,1709.98
0.21719,0.0,10.59,1.0,0.489,5.807,53.8,3.6526,4.0,277.0,18.6,390.94,16.03,22.4,0.0,0.0,0.0,0.0,0.0,0.0,112.1481,1.0,0.239121,33.72124900000001,1187.648379,1.0,2.359910159613315,-0.715392789507265,0.0,237.21599999999998,862.414,1205.12
0.14052,0.0,10.59,0.0,0.489,6.375,32.3,3.9454,4.0,277.0,18.6,385.81,9.38,28.1,0.0,0.0,0.0,0.0,0.0,0.0,112.1481,0.0,0.239121,40.640625,1187.648379,0.0,2.359910159613315,-0.715392789507265,0.0,297.579,302.974,907.63
0.28955,11.758298755186722,10.59,0.0,0.489,5.412,9.8,3.5875,4.0,277.0,18.6,348.93,29.55,23.7,0.0,0.0,0.0,0.0,0.0,138.2575896162256,112.1481,0.0,0.239121,29.289744,1187.648379,0.0,2.359910159613315,-0.715392789507265,0.0,250.98299999999998,289.59000000000003,232.26000000000002
0.19802,11.758298755186722,10.59,0.06932773109243698,0.489,6.182,42.4,3.9454,4.0,277.0,18.6,393.63,9.47,25.0,0.0,0.0,0.0,0.0,0.0,138.2575896162256,112.1481,0.004806334298425253,0.239121,38.217124000000005,1187.648379,0.00033321225178158266,2.359910159613315,-0.715392789507265,0.0,264.75,401.528,1060.0
0.0456,0.0,13.89,1.0,0.55,5.888,56.0,3.1121,5.0,276.0,16.4,392.8,13.51,23.3,0.0,0.0,0.0,0.0,0.0,0.0,192.93210000000002,1.0,0.30250000000000005,34.668544,2679.8268690000004,1.0,2.6311691567662523,-0.5978370007556204,0.0,323.637,756.56,1304.8
0.07013,0.0,13.89,0.0,0.5545696016771489,6.642,85.1,3.4211,5.0,276.0,18.459748427672956,392.78,12.711470588235294,28.7,0.0,0.0,0.0,0.0,1.0,0.0,192.93210000000002,0.0,0.30754744310435156,44.116164000000005,2679.8268690000004,0.0,2.6311691567662523,-0.5895629585591444,0.0,398.64300000000003,1081.7461470588235,2442.37
0.11069,0.0,11.075723140495867,1.0,0.55,5.951,93.8,2.8893,5.0,276.0,18.459748427672956,396.9,12.711470588235294,21.5,0.0,0.0,0.0,0.0,1.0,0.0,122.67164308491564,1.0,0.30250000000000005,35.414401,1358.67715599825,1.0,2.4047556086524833,-0.5978370007556204,0.0,238.12804752066114,1192.3359411764704,2016.7
0.11425,0.0,11.075723140495867,1.0,0.55,6.373,92.4,3.3633,5.0,276.0,16.4,393.74,10.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,122.67164308491564,1.0,0.30250000000000005,40.615129,1358.67715599825,1.0,2.4047556086524833,-0.5978370007556204,0.0,254.74163223140494,970.2,2125.2000000000003
0.35809,11.758298755186722,6.2,1.0,0.507,6.951,88.5,2.8617,8.0,307.0,17.4,391.7,9.71,26.7,0.0,0.0,0.0,0.0,0.0,138.2575896162256,38.440000000000005,1.0,0.257049,48.31640099999999,238.32800000000003,1.0,1.824549292051046,-0.6792442753909539,0.0,165.54,859.335,2362.95
0.40771,0.0,11.075723140495867,1.0,0.507,6.164,91.3,3.048,8.0,307.0,17.4,395.24,21.46,21.7,0.0,0.0,0.0,0.0,0.0,0.0,122.67164308491564,1.0,0.257049,37.994896,1358.67715599825,1.0,2.4047556086524833,-0.6792442753909539,0.0,240.34319214876032,1959.298,1981.2099999999998
0.62356,0.0,6.2,1.0,0.507,6.879,77.7,3.2721,8.0,410.7060041407868,17.4,390.39,9.93,27.5,0.0,0.0,0.0,1.0,0.0,0.0,38.440000000000005,1.0,0.257049,47.320640999999995,238.32800000000003,1.0,1.824549292051046,-0.6792442753909539,0.0,170.5,771.561,2136.75
0.6147,0.0,6.2,0.0,0.5545696016771489,6.618,80.8,3.2721,8.0,307.0,17.4,396.9,7.6,30.1,0.0,0.0,0.0,0.0,0.0,0.0,38.440000000000005,0.0,0.30754744310435156,43.797924,238.32800000000003,0.0,1.824549292051046,-0.5895629585591444,0.0,186.62,614.0799999999999,2432.08
0.31533,0.0,6.2,0.0,0.504,8.266,78.3,2.8944,8.0,307.0,17.4,385.05,4.14,44.8,0.0,0.0,0.0,0.0,0.0,0.0,38.440000000000005,0.0,0.254016,68.326756,238.32800000000003,0.0,1.824549292051046,-0.6851790109107684,0.0,277.76,324.162,3507.8399999999997
0.52693,0.0,6.2,0.0,0.504,8.725,83.0,3.7756248434238,8.0,307.0,17.4,382.0,4.63,50.0,0.0,1.0,0.0,0.0,0.0,0.0,38.440000000000005,0.0,0.254016,76.125625,238.32800000000003,0.0,1.824549292051046,-0.6851790109107684,0.0,310.0,384.28999999999996,4150.0
0.38214,0.0,6.2,0.0,0.504,8.04,68.53488372093024,3.2157,8.0,307.0,17.4,387.38,3.13,37.6,1.0,0.0,0.0,0.0,0.0,0.0,38.440000000000005,0.0,0.254016,64.64159999999998,238.32800000000003,0.0,1.824549292051046,-0.6851790109107684,0.0,233.12,214.51418604651164,2576.911627906977
0.41238,0.0,6.2,0.0,0.504,6.281852697095436,79.9,3.2157,8.0,307.0,17.4,372.08,6.36,31.6,0.0,0.0,0.0,0.0,0.0,0.0,38.440000000000005,0.0,0.254016,39.46167330800521,238.32800000000003,0.0,1.824549292051046,-0.6851790109107684,0.0,195.92000000000002,508.16400000000004,2524.84
0.29819,11.758298755186722,6.2,0.0,0.504,7.686,17.0,3.3751,8.0,307.0,17.4,377.51,3.92,46.7,0.0,0.0,0.0,0.0,0.0,138.2575896162256,38.440000000000005,0.0,0.254016,59.074596,238.32800000000003,0.0,1.824549292051046,-0.6851790109107684,0.0,289.54,66.64,793.9000000000001
0.44178,0.0,6.2,0.0,0.504,6.552,21.4,3.3751,8.0,307.0,18.459748427672956,380.34,3.76,31.5,0.0,0.0,0.0,0.0,1.0,0.0,38.440000000000005,0.0,0.254016,42.928703999999996,238.32800000000003,0.0,1.824549292051046,-0.6851790109107684,0.0,195.3,80.46399999999998,674.0999999999999
0.537,0.0,6.2,0.0,0.504,6.281852697095436,68.1,3.6715,8.0,307.0,17.4,378.35,11.65,24.3,0.0,0.0,0.0,0.0,0.0,0.0,38.440000000000005,0.0,0.254016,39.46167330800521,238.32800000000003,0.0,1.824549292051046,-0.6851790109107684,0.0,150.66,793.365,1654.83
0.46296,0.0,6.2,0.0,0.504,7.412,76.9,3.6715,9.471933471933472,307.0,17.4,376.14,5.25,31.7,0.0,0.0,1.0,0.0,0.0,0.0,38.440000000000005,0.0,0.254016,54.937744,238.32800000000003,0.0,1.824549292051046,-0.6851790109107684,0.0,196.54,403.725,2437.73
0.57529,0.0,6.2,0.0,0.507,8.337,73.3,3.8384,8.0,307.0,17.4,385.91,2.47,41.7,0.0,0.0,0.0,0.0,0.0,0.0,38.440000000000005,0.0,0.257049,69.505569,238.32800000000003,0.0,1.824549292051046,-0.6792442753909539,0.0,258.54,181.05100000000002,3056.61
0.33147,0.0,6.2,0.0,0.507,8.247,70.4,3.6519,9.471933471933472,307.0,17.4,378.95,3.95,48.3,0.0,0.0,1.0,0.0,0.0,0.0,38.440000000000005,0.0,0.257049,68.013009,238.32800000000003,0.0,1.824549292051046,-0.6792442753909539,0.0,299.46,278.08000000000004,3400.32
0.44791,0.0,6.2,1.0,0.507,6.726,66.5,3.6519,8.0,307.0,17.4,360.2,8.05,29.0,0.0,0.0,0.0,0.0,0.0,0.0,38.440000000000005,1.0,0.257049,45.239076,238.32800000000003,1.0,1.824549292051046,-0.6792442753909539,0.0,179.8,535.325,1928.5
0.33045,0.0,6.2,0.0,0.507,6.086,61.5,3.6519,8.0,307.0,17.4,376.75,10.88,24.0,0.0,0.0,0.0,0.0,0.0,0.0,38.440000000000005,0.0,0.257049,37.039396,238.32800000000003,0.0,1.824549292051046,-0.6792442753909539,0.0,148.8,669.12,1476.0
0.52058,0.0,6.2,1.0,0.507,6.631,68.53488372093024,4.148,8.0,410.7060041407868,17.4,388.45,9.54,25.1,1.0,0.0,0.0,1.0,0.0,0.0,38.440000000000005,1.0,0.257049,43.970161000000004,238.32800000000003,1.0,1.824549292051046,-0.6792442753909539,0.0,155.62,653.8227906976745,1720.225581395349
0.51183,0.0,6.2,0.0,0.507,7.358,71.6,4.148,8.0,307.0,17.4,390.07,4.73,31.5,0.0,0.0,0.0,0.0,0.0,0.0,38.440000000000005,0.0,0.257049,54.14016399999999,238.32800000000003,0.0,1.824549292051046,-0.6792442753909539,0.0,195.3,338.668,2255.3999999999996
0.08244,30.0,4.93,0.06932773109243698,0.428,6.481,18.5,6.1899,6.0,300.0,16.6,379.41,6.36,23.7,0.0,0.0,0.0,0.0,0.0,900.0,24.304899999999996,0.004806334298425253,0.18318399999999999,42.003361,119.82315699999998,0.00033321225178158266,1.5953389880545987,-0.8486320834003402,0.0,116.841,117.66000000000001,438.45
0.09252,30.0,4.93,0.0,0.428,6.606,42.2,6.1899,6.0,300.0,16.6,383.78,12.711470588235294,23.3,0.0,0.0,0.0,0.0,0.0,900.0,24.304899999999996,0.0,0.18318399999999999,43.639236,119.82315699999998,0.0,1.5953389880545987,-0.8486320834003402,0.0,114.869,536.4240588235294,983.2600000000001
0.11329,30.0,4.93,0.0,0.428,6.897,54.3,6.3361,6.0,300.0,16.6,391.25,11.38,22.0,0.0,0.0,0.0,0.0,0.0,900.0,24.304899999999996,0.0,0.18318399999999999,47.568609,119.82315699999998,0.0,1.5953389880545987,-0.8486320834003402,0.0,108.46,617.934,1194.6
0.10612,30.0,4.93,0.0,0.428,6.095,65.1,6.3361,6.0,300.0,16.6,394.62,12.4,20.1,0.0,0.0,0.0,0.0,0.0,900.0,24.304899999999996,0.0,0.18318399999999999,37.149024999999995,119.82315699999998,0.0,1.5953389880545987,-0.8486320834003402,0.0,99.093,807.24,1308.51
0.1029,11.758298755186722,4.93,0.0,0.428,6.358,68.53488372093024,7.0355,6.0,300.0,16.6,372.75,11.22,22.2,1.0,0.0,0.0,0.0,0.0,138.2575896162256,24.304899999999996,0.0,0.18318399999999999,40.424164,119.82315699999998,0.0,1.5953389880545987,-0.8486320834003402,11.758298755186722,109.44599999999998,768.9613953488373,1521.4744186046512
0.12757,30.0,4.93,0.0,0.428,6.393,7.8,7.0355,6.0,300.0,16.6,374.71,5.19,23.7,0.0,0.0,0.0,0.0,0.0,900.0,24.304899999999996,0.0,0.18318399999999999,40.870449,119.82315699999998,0.0,1.5953389880545987,-0.8486320834003402,0.0,116.841,40.482,184.85999999999999
0.20608,22.0,5.86,0.0,0.431,5.593,76.5,7.9549,7.0,410.7060041407868,19.1,372.49,12.5,17.6,0.0,0.0,0.0,1.0,0.0,484.0,34.339600000000004,0.0,0.18576099999999998,31.281648999999998,201.23005600000002,0.0,1.7681496035889213,-0.8416471888783893,0.0,103.13600000000001,956.25,1346.4
0.19133,22.0,5.86,0.0,0.431,5.605,70.2,7.9549,7.0,330.0,19.1,389.13,18.46,18.5,0.0,0.0,0.0,0.0,0.0,484.0,34.339600000000004,0.0,0.18576099999999998,31.416025000000005,201.23005600000002,0.0,1.7681496035889213,-0.8416471888783893,0.0,108.41000000000001,1295.892,1298.7
0.33983,22.0,5.86,0.0,0.431,6.108,68.53488372093024,8.0555,7.0,410.7060041407868,19.1,390.18,9.16,24.3,1.0,0.0,0.0,1.0,0.0,484.0,34.339600000000004,0.0,0.18576099999999998,37.307663999999995,201.23005600000002,0.0,1.7681496035889213,-0.8416471888783893,22.0,142.39800000000002,627.779534883721,1665.3976744186048
0.19657,22.0,5.86,0.0,0.431,6.226,79.2,8.0555,7.0,330.0,19.1,376.14,10.15,20.5,0.0,0.0,0.0,0.0,0.0,484.0,34.339600000000004,0.0,0.18576099999999998,38.763076,201.23005600000002,0.0,1.7681496035889213,-0.8416471888783893,0.0,120.13000000000001,803.8800000000001,1623.6000000000001
0.16439,22.0,5.86,0.0,0.431,6.433,49.1,7.8265,7.0,330.0,19.1,374.71,9.52,24.5,0.0,0.0,0.0,0.0,0.0,484.0,34.339600000000004,0.0,0.18576099999999998,41.383489,201.23005600000002,0.0,1.7681496035889213,-0.8416471888783893,0.0,143.57000000000002,467.432,1202.95
0.19073,22.0,5.86,0.0,0.431,6.718,17.5,7.8265,7.0,330.0,19.1,393.74,6.56,26.2,0.0,0.0,0.0,0.0,0.0,484.0,34.339600000000004,0.0,0.18576099999999998,45.131524,201.23005600000002,0.0,1.7681496035889213,-0.8416471888783893,0.0,153.532,114.8,458.5
0.1403,22.0,5.86,0.0,0.431,6.487,13.0,7.3967,7.0,330.0,19.1,396.28,5.9,24.4,0.0,0.0,0.0,0.0,0.0,484.0,34.339600000000004,0.0,0.18576099999999998,42.081169,201.23005600000002,0.0,1.7681496035889213,-0.8416471888783893,0.0,142.984,76.7,317.2
0.21409,22.0,5.86,0.0,0.431,6.438,8.9,7.3967,9.471933471933472,330.0,19.1,377.07,3.59,24.8,0.0,0.0,1.0,0.0,0.0,484.0,34.339600000000004,0.0,0.18576099999999998,41.447843999999996,201.23005600000002,0.0,1.7681496035889213,-0.8416471888783893,0.0,145.328,31.951,220.72000000000003
0.08221,22.0,5.86,0.06932773109243698,0.431,6.957,6.8,8.9067,7.0,330.0,19.1,386.09,3.53,29.6,0.0,0.0,0.0,0.0,0.0,484.0,34.339600000000004,0.004806334298425253,0.18576099999999998,48.399848999999996,201.23005600000002,0.00033321225178158266,1.7681496035889213,-0.8416471888783893,0.0,173.45600000000002,24.003999999999998,201.28
0.36894,22.0,5.86,0.0,0.431,6.281852697095436,8.4,8.9067,7.0,330.0,19.1,396.9,3.54,42.8,0.0,0.0,0.0,0.0,0.0,484.0,34.339600000000004,0.0,0.18576099999999998,39.46167330800521,201.23005600000002,0.0,1.7681496035889213,-0.8416471888783893,0.0,250.808,29.736,359.52
0.04819,80.0,3.64,0.0,0.392,6.108,32.0,9.2203,1.0,315.0,16.4,392.89,6.57,21.9,0.0,0.0,0.0,0.0,0.0,6400.0,13.249600000000001,0.0,0.15366400000000002,37.307663999999995,48.22854400000001,0.0,1.2919836816486494,-0.9364934391916745,0.0,79.716,210.24,700.8
