crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,black,lstat,medv,age_missing,dis_missing,rad_missing,tax_missing,ptratio_missing,zn_squared,indus_squared,chas_squared,nox_squared,rm_squared,indus_cubed,chas_cubed,indus_log,nox_log,zn*age_m,indus*medv,age*lstat,age*medv,crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,black,lstat,medv,age_missing,rm_age,dis_rad,age_group,dis_group,rad_group
0.61154,20.0,3.97,0.0,0.647,8.704,68.13290870488323,1.801,5.0,264.0,13.0,389.7,12.749075975359343,50.0,1.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.418609,75.75961600000001,62.57077300000001,0.0,1.3787660946990992,-0.43540898448123644,20.0,198.5,868.6316295007783,3406.645435244162,0.61154,20.0,3.97,0.0,0.647,8.704,68.13290870488323,1.801,5.0,264.0,13.0,389.7,12.749075975359343,50.0,0.0,593.0288373673037,9.004999999999999,2.0,0.0,0.0
0.66351,20.0,3.97,0.0,0.647,7.333,100.0,1.8946,5.0,264.0,13.0,383.29,7.79,36.0,0.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.418609,53.772889,62.57077300000001,0.0,1.3787660946990992,-0.43540898448123644,0.0,142.92000000000002,779.0,3600.0,0.66351,20.0,3.97,0.0,0.647,7.333,100.0,1.8946,5.0,264.0,13.0,383.29,7.79,36.0,0.0,733.3000000000001,9.473,3.0,0.0,0.0
0.65665,20.0,3.97,0.0,0.647,6.842,100.0,2.0107,5.0,264.0,13.0,391.93,6.9,30.1,0.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.418609,46.812963999999994,62.57077300000001,0.0,1.3787660946990992,-0.43540898448123644,0.0,119.49700000000001,690.0,3010.0,0.65665,20.0,3.97,0.0,0.647,6.842,100.0,2.0107,5.0,264.0,13.0,391.93,6.9,30.1,0.0,684.1999999999999,10.0535,3.0,0.0,0.0
0.54011,20.0,3.97,0.0,0.5529530655391119,7.203,81.8,2.1121,5.0,264.0,13.0,392.8,9.59,33.8,0.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.30575709268910145,51.883209,62.57077300000001,0.0,1.3787660946990992,-0.5924821535045074,0.0,134.186,784.462,2764.8399999999997,0.54011,20.0,3.97,0.0,0.5529530655391119,7.203,81.8,2.1121,5.0,264.0,13.0,392.8,9.59,33.8,0.0,589.2054,10.5605,3.0,0.0,0.0
0.53412,20.0,3.97,0.0,0.647,6.272806315789474,89.4,2.1398,5.0,264.0,13.0,388.37,7.26,43.1,0.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.418609,39.348099075408314,62.57077300000001,0.0,1.3787660946990992,-0.43540898448123644,0.0,171.10700000000003,649.044,3853.1400000000003,0.53412,20.0,3.97,0.0,0.647,6.272806315789474,89.4,2.1398,5.0,264.0,13.0,388.37,7.26,43.1,0.0,560.788884631579,10.699000000000002,3.0,0.0,0.0
0.52014,20.0,3.97,0.0,0.647,6.272806315789474,91.5,2.2885,5.0,264.0,13.0,386.86,12.749075975359343,48.8,0.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.418609,39.348099075408314,62.57077300000001,0.0,1.3787660946990992,-0.43540898448123644,0.0,193.736,1166.5404517453799,4465.2,0.52014,20.0,3.97,0.0,0.647,6.272806315789474,91.5,2.2885,5.0,264.0,13.0,386.86,12.749075975359343,48.8,0.0,573.9617778947369,11.442499999999999,3.0,0.0,0.0
0.82526,20.0,3.97,0.0,0.647,7.327,94.5,2.0788,5.0,411.3953488372093,13.0,393.42,11.25,31.0,0.0,0.0,0.0,1.0,0.0,400.0,15.760900000000001,0.0,0.418609,53.684929,62.57077300000001,0.0,1.3787660946990992,-0.43540898448123644,0.0,123.07000000000001,1063.125,2929.5,0.82526,20.0,3.97,0.0,0.647,7.327,94.5,2.0788,5.0,411.3953488372093,13.0,393.42,11.25,31.0,0.0,692.4014999999999,10.394000000000002,3.0,0.0,0.0
0.55007,20.0,3.97,0.0,0.647,7.206,91.6,1.9301,5.0,264.0,13.0,387.89,8.1,36.5,0.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.418609,51.926436,62.57077300000001,0.0,1.3787660946990992,-0.43540898448123644,0.0,144.905,741.9599999999999,3343.3999999999996,0.55007,20.0,3.97,0.0,0.647,7.206,91.6,1.9301,5.0,264.0,13.0,387.89,8.1,36.5,0.0,660.0696,9.6505,3.0,0.0,0.0
0.76162,20.0,3.97,0.0,0.5529530655391119,5.56,62.8,1.9865,5.0,264.0,13.0,392.4,10.45,22.8,0.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.30575709268910145,30.913599999999995,62.57077300000001,0.0,1.3787660946990992,-0.5924821535045074,0.0,90.516,656.2599999999999,1431.84,0.76162,20.0,3.97,0.0,0.5529530655391119,5.56,62.8,1.9865,5.0,264.0,13.0,392.4,10.45,22.8,0.0,349.16799999999995,9.9325,2.0,0.0,0.0
0.7857,20.0,3.97,0.0,0.5529530655391119,7.014,84.6,2.1329,5.0,264.0,13.0,384.07,14.79,30.7,0.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.30575709268910145,49.196196,62.57077300000001,0.0,1.3787660946990992,-0.5924821535045074,0.0,121.879,1251.234,2597.22,0.7857,20.0,3.97,0.0,0.5529530655391119,7.014,84.6,2.1329,5.0,264.0,13.0,384.07,14.79,30.7,0.0,593.3844,10.664499999999999,3.0,0.0,0.0
0.57834,20.0,3.97,0.0,0.5529530655391119,8.297,67.0,2.4216,5.0,264.0,13.0,384.54,7.44,50.0,0.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.30575709268910145,68.84020900000002,62.57077300000001,0.0,1.3787660946990992,-0.5924821535045074,0.0,198.5,498.48,3350.0,0.57834,20.0,3.97,0.0,0.5529530655391119,8.297,67.0,2.4216,5.0,264.0,13.0,384.54,7.44,50.0,0.0,555.899,12.108,2.0,0.0,0.0
0.5405,20.0,3.97,0.0,0.575,7.47,52.6,2.872,5.0,264.0,13.0,390.3,3.16,22.50925925925926,0.0,0.0,0.0,0.0,0.0,400.0,15.760900000000001,0.0,0.33062499999999995,55.8009,62.57077300000001,0.0,1.3787660946990992,-0.5533852381847867,0.0,89.36175925925926,166.216,1183.987037037037,0.5405,20.0,3.97,0.0,0.575,7.47,52.6,2.872,5.0,264.0,13.0,390.3,3.16,22.50925925925926,0.0,392.922,14.36,2.0,0.0,0.0
0.09065,20.0,6.96,1.0,0.464,5.92,61.5,3.9175,3.0,411.3953488372093,18.6,391.34,13.65,20.7,0.0,0.0,0.0,1.0,0.0,400.0,48.4416,1.0,0.21529600000000002,35.0464,337.153536,1.0,1.9401794743463283,-0.7678707267558817,0.0,144.072,839.475,1273.05,0.09065,20.0,6.96,1.0,0.464,5.92,61.5,3.9175,3.0,411.3953488372093,18.6,391.34,13.65,20.7,0.0,364.08,11.7525,2.0,1.0,0.0
0.29916,20.0,6.96,0.0,0.464,5.856,42.1,4.429,9.517671517671518,223.0,18.6,388.65,13.0,21.1,0.0,0.0,1.0,0.0,0.0,400.0,48.4416,0.0,0.21529600000000002,34.292736,337.153536,0.0,1.9401794743463283,-0.7678707267558817,0.0,146.85600000000002,547.3000000000001,888.3100000000001,0.29916,20.0,6.96,0.0,0.464,5.856,42.1,4.429,9.517671517671518,223.0,18.6,388.65,13.0,21.1,0.0,246.5376,42.153767151767155,1.0,1.0,1.0
0.16211,20.0,6.96,0.0,0.464,6.24,16.3,4.429,3.0,223.0,18.6,396.9,6.59,25.2,0.0,0.0,0.0,0.0,0.0,400.0,48.4416,0.0,0.21529600000000002,38.9376,337.153536,0.0,1.9401794743463283,-0.7678707267558817,0.0,175.392,107.417,410.76,0.16211,20.0,6.96,0.0,0.464,6.24,16.3,4.429,3.0,223.0,18.6,396.9,6.59,25.2,0.0,101.712,13.287,0.0,1.0,0.0
0.1146,20.0,6.96,0.0,0.464,6.538,58.7,3.9175,3.0,223.0,18.6,394.96,12.749075975359343,24.4,0.0,0.0,0.0,0.0,0.0,400.0,48.4416,0.0,0.21529600000000002,42.745444000000006,337.153536,0.0,1.9401794743463283,-0.7678707267558817,0.0,169.82399999999998,748.3707597535935,1432.28,0.1146,20.0,6.96,0.0,0.464,6.538,58.7,3.9175,3.0,223.0,18.6,394.96,12.749075975359343,24.4,0.0,383.78060000000005,11.7525,2.0,1.0,0.0
0.22188,20.0,6.96,1.0,0.5529530655391119,7.691,51.8,4.3665,3.0,223.0,18.46107660455487,390.77,6.58,35.2,0.0,0.0,0.0,0.0,1.0,400.0,48.4416,1.0,0.30575709268910145,59.151481,337.153536,1.0,1.9401794743463283,-0.5924821535045074,0.0,244.99200000000002,340.844,1823.3600000000001,0.22188,20.0,6.96,1.0,0.5529530655391119,7.691,51.8,4.3665,3.0,223.0,18.46107660455487,390.77,6.58,35.2,0.0,398.39379999999994,13.0995,2.0,1.0,0.0
0.05644,40.0,6.41,0.06639004149377593,0.447,6.758,32.9,4.0776,4.0,254.0,17.6,396.9,3.53,32.4,0.0,0.0,0.0,0.0,0.0,1600.0,41.088100000000004,0.00440763760954529,0.19980900000000001,45.670564,263.374721,0.0002926232437872392,1.8578592709325787,-0.8051966843685682,0.0,207.684,116.13699999999999,1065.9599999999998,0.05644,40.0,6.41,0.06639004149377593,0.447,6.758,32.9,4.0776,4.0,254.0,17.6,396.9,3.53,32.4,0.0,222.3382,16.3104,1.0,1.0,0.0
0.09604,40.0,6.41,0.0,0.447,6.854,42.8,4.2673,4.0,254.0,17.6,396.9,12.749075975359343,32.0,0.0,0.0,0.0,0.0,0.0,1600.0,41.088100000000004,0.0,0.19980900000000001,46.977316,263.374721,0.0,1.8578592709325787,-0.8051966843685682,0.0,205.12,545.6604517453799,1369.6,0.09604,40.0,6.41,0.0,0.447,6.854,42.8,4.2673,4.0,254.0,17.6,396.9,12.749075975359343,32.0,0.0,293.3512,17.0692,1.0,1.0,0.0
0.10469,40.0,6.41,1.0,0.447,7.267,49.0,4.7872,4.0,411.3953488372093,17.6,356.7165560165975,6.05,33.2,0.0,0.0,0.0,1.0,0.0,1600.0,41.088100000000004,1.0,0.19980900000000001,52.80928900000001,263.374721,1.0,1.8578592709325787,-0.8051966843685682,0.0,212.812,296.45,1626.8000000000002,0.10469,40.0,6.41,1.0,0.447,7.267,49.0,4.7872,4.0,411.3953488372093,17.6,356.7165560165975,6.05,33.2,0.0,356.083,19.1488,1.0,1.0,0.0
0.06127,40.0,6.41,1.0,0.447,6.826,27.6,4.8628,4.0,254.0,17.6,393.45,4.16,33.1,0.0,0.0,0.0,0.0,0.0,1600.0,41.088100000000004,1.0,0.19980900000000001,46.594275999999994,263.374721,1.0,1.8578592709325787,-0.8051966843685682,0.0,212.17100000000002,114.81600000000002,913.5600000000001,0.06127,40.0,6.41,1.0,0.447,6.826,27.6,4.8628,4.0,254.0,17.6,393.45,4.16,33.1,0.0,188.3976,19.4512,1.0,1.0,0.0
0.07978,40.0,6.41,0.0,0.447,6.482,32.1,4.1403,4.0,254.0,17.6,396.9,7.19,29.1,0.0,0.0,0.0,0.0,0.0,1600.0,41.088100000000004,0.0,0.19980900000000001,42.016324000000004,263.374721,0.0,1.8578592709325787,-0.8051966843685682,0.0,186.531,230.79900000000004,934.1100000000001,0.07978,40.0,6.41,0.0,0.447,6.482,32.1,4.1403,4.0,254.0,17.6,396.9,7.19,29.1,0.0,208.0722,16.5612,1.0,1.0,0.0
0.21038,20.0,3.33,0.0,0.5529530655391119,6.812,32.2,4.1007,5.0,216.0,14.9,396.9,4.85,35.1,0.0,0.0,0.0,0.0,0.0,400.0,11.0889,0.0,0.30575709268910145,46.403344000000004,36.926037,0.0,1.2029723039923526,-0.5924821535045074,0.0,116.88300000000001,156.17000000000002,1130.2200000000003,0.21038,20.0,3.33,0.0,0.5529530655391119,6.812,32.2,4.1007,5.0,216.0,14.9,396.9,4.85,35.1,0.0,219.34640000000002,20.5035,1.0,1.0,0.0
0.03578,20.0,3.33,0.0,0.4429,7.82,64.5,4.6947,5.0,216.0,14.9,387.31,3.76,45.4,0.0,0.0,0.0,0.0,0.0,400.0,11.0889,0.0,0.19616041,61.15240000000001,36.926037,0.0,1.2029723039923526,-0.8144112680529845,0.0,151.182,242.51999999999998,2928.2999999999997,0.03578,20.0,3.33,0.0,0.4429,7.82,64.5,4.6947,5.0,216.0,14.9,387.31,3.76,45.4,0.0,504.39000000000004,23.4735,2.0,1.0,0.0
0.03705,20.0,3.33,0.0,0.4429,6.968,37.2,5.2447,5.0,216.0,14.9,392.23,4.59,35.4,0.0,0.0,0.0,0.0,0.0,400.0,11.0889,0.0,0.19616041,48.553024,36.926037,0.0,1.2029723039923526,-0.8144112680529845,0.0,117.88199999999999,170.74800000000002,1316.88,0.03705,20.0,3.33,0.0,0.4429,6.968,37.2,5.2447,5.0,216.0,14.9,392.23,4.59,35.4,0.0,259.2096,26.2235,1.0,1.0,0.0
0.06129,20.0,3.33,1.0,0.4429,6.272806315789474,49.7,5.2119,5.0,216.0,14.9,377.07,3.01,46.0,0.0,0.0,0.0,0.0,0.0,400.0,11.0889,1.0,0.19616041,39.348099075408314,36.926037,1.0,1.2029723039923526,-0.8144112680529845,0.0,153.18,149.597,2286.2000000000003,0.06129,20.0,3.33,1.0,0.4429,6.272806315789474,49.7,5.2119,5.0,216.0,14.9,377.07,3.01,46.0,0.0,311.7584738947369,26.0595,1.0,1.0,0.0
0.01501,90.0,1.21,0.06639004149377593,0.401,7.923,24.8,5.885,1.0,198.0,13.6,395.52,3.16,50.0,0.0,0.0,0.0,0.0,0.0,8100.0,1.4641,0.00440763760954529,0.16080100000000003,62.773929,1.771561,0.0002926232437872392,0.1906203596086497,-0.9137938516755678,0.0,60.5,78.36800000000001,1240.0,,,,,,,,,,,,,,,,,,,,
0.00906,90.0,11.136268041237114,0.0,0.5529530655391119,6.272806315789474,20.8,7.3073,1.0,285.0,15.3,394.72,7.85,32.2,0.0,0.0,0.0,0.0,0.0,8100.0,124.01646588627912,0.0,0.30575709268910145,39.348099075408314,1381.080605636543,0.0,2.4102071730973904,-0.5924821535045074,0.0,358.5878309278351,163.28,669.7600000000001,,,,,,,,,,,,,,,,,,,,
0.01096,55.0,2.25,0.0,0.389,6.453,31.9,7.3073,1.0,300.0,18.46107660455487,394.72,8.23,22.0,0.0,0.0,0.0,0.0,1.0,3025.0,5.0625,0.0,0.151321,41.641209,11.390625,0.0,0.8109302162163288,-0.9441759353636907,0.0,49.5,262.537,701.8,,,,,,,,,,,,,,,,,,,,
0.01965,80.0,1.76,0.0,0.385,6.23,31.5,9.0892,1.0,241.0,18.2,356.7165560165975,12.93,20.1,0.0,0.0,0.0,0.0,0.0,6400.0,3.0976,0.0,0.148225,38.812900000000006,5.451776,0.0,0.5653138090500605,-0.9545119446943529,0.0,35.376000000000005,407.295,633.1500000000001,,,,,,,,,,,,,,,,,,,,
0.03871,52.5,11.136268041237114,0.06639004149377593,0.405,6.209,31.3,7.3172,6.0,293.0,16.6,396.9,7.14,23.2,0.0,0.0,0.0,0.0,0.0,2756.25,124.01646588627912,0.00440763760954529,0.16402500000000003,38.551680999999995,1381.080605636543,0.0002926232437872392,2.4102071730973904,-0.9038682118755978,0.0,258.36141855670104,223.482,726.16,0.03871,52.5,11.136268041237114,0.06639004149377593,0.405,6.209,31.3,7.3172,6.0,293.0,16.6,396.9,7.14,23.2,0.0,194.3417,43.9032,1.0,2.0,0.0
0.0459,52.5,5.32,0.0,0.405,6.315,45.6,7.3172,6.0,293.0,16.6,356.7165560165975,7.6,22.3,0.0,0.0,0.0,0.0,0.0,2756.25,28.302400000000002,0.0,0.16402500000000003,39.879225000000005,150.56876800000003,0.0,1.6714733033535532,-0.9038682118755978,0.0,118.63600000000001,346.56,1016.8800000000001,0.0459,52.5,5.32,0.0,0.405,6.315,45.6,7.3172,6.0,293.0,16.6,356.7165560165975,7.6,22.3,0.0,287.964,43.9032,1.0,2.0,0.0
0.04297,52.5,5.32,0.0,0.405,6.565,22.9,7.3172,6.0,293.0,16.6,371.72,9.51,24.8,0.0,0.0,0.0,0.0,0.0,2756.25,28.302400000000002,0.0,0.16402500000000003,43.099225000000004,150.56876800000003,0.0,1.6714733033535532,-0.9038682118755978,0.0,131.936,217.77899999999997,567.92,0.04297,52.5,5.32,0.0,0.405,6.565,22.9,7.3172,6.0,293.0,16.6,371.72,9.51,24.8,0.0,150.3385,43.9032,0.0,2.0,0.0
0.03502,80.0,4.95,0.0,0.411,6.861,27.9,5.1167,4.0,245.0,19.2,396.9,3.33,28.5,0.0,0.0,0.0,0.0,0.0,6400.0,24.5025,0.0,0.168921,47.073321,121.28737500000001,0.0,1.599387576580599,-0.8891620644859025,0.0,141.07500000000002,92.907,795.15,0.03502,80.0,4.95,0.0,0.411,6.861,27.9,5.1167,4.0,245.0,19.2,396.9,3.33,28.5,0.0,191.4219,20.4668,1.0,1.0,0.0
0.07886,80.0,4.95,0.0,0.411,7.148,27.7,5.1167,4.0,245.0,19.2,396.9,3.56,37.3,0.0,0.0,0.0,0.0,0.0,6400.0,24.5025,0.0,0.168921,51.093903999999995,121.28737500000001,0.0,1.599387576580599,-0.8891620644859025,0.0,184.635,98.612,1033.2099999999998,0.07886,80.0,4.95,0.0,0.411,7.148,27.7,5.1167,4.0,245.0,19.2,396.9,3.56,37.3,0.0,197.9996,20.4668,1.0,1.0,0.0
0.03615,80.0,11.136268041237114,0.0,0.411,6.63,23.4,5.1167,4.0,245.0,19.2,396.9,4.7,27.9,0.0,0.0,0.0,0.0,0.0,6400.0,124.01646588627912,0.0,0.168921,43.9569,1381.080605636543,0.0,2.4102071730973904,-0.8891620644859025,0.0,310.70187835051547,109.98,652.8599999999999,0.03615,80.0,11.136268041237114,0.0,0.411,6.63,23.4,5.1167,4.0,245.0,19.2,396.9,4.7,27.9,0.0,155.142,20.4668,0.0,1.0,0.0
0.08265,0.0,13.92,0.0,0.437,6.127,18.4,5.5027,4.0,289.0,16.0,396.9,8.58,23.9,0.0,0.0,0.0,0.0,0.0,0.0,193.7664,0.0,0.190969,37.540129,2697.228288,0.0,2.6333266549062735,-0.8278220838865469,0.0,332.688,157.87199999999999,439.75999999999993,0.08265,0.0,13.92,0.0,0.437,6.127,18.4,5.5027,4.0,289.0,16.0,396.9,8.58,23.9,0.0,112.73679999999999,22.0108,0.0,1.0,0.0
0.08199,0.0,13.92,0.0,0.437,6.009,42.3,5.5027,4.0,289.0,16.0,396.9,10.4,21.7,0.0,0.0,0.0,0.0,0.0,0.0,193.7664,0.0,0.190969,36.108081000000006,2697.228288,0.0,2.6333266549062735,-0.8278220838865469,0.0,302.06399999999996,439.91999999999996,917.9099999999999,0.08199,0.0,13.92,0.0,0.437,6.009,42.3,5.5027,4.0,289.0,16.0,396.9,10.4,21.7,0.0,254.1807,22.0108,1.0,1.0,0.0
0.12932,0.0,13.92,0.0,0.437,6.678,31.1,5.9604,4.0,411.3953488372093,16.0,396.9,6.27,28.6,0.0,0.0,0.0,1.0,0.0,0.0,193.7664,0.0,0.190969,44.595684,2697.228288,0.0,2.6333266549062735,-0.8278220838865469,0.0,398.112,194.99699999999999,889.46,0.12932,0.0,13.92,0.0,0.437,6.678,31.1,5.9604,4.0,411.3953488372093,16.0,396.9,6.27,28.6,0.0,207.6858,23.8416,1.0,1.0,0.0
0.05372,0.0,13.92,0.0,0.437,6.549,51.0,5.9604,4.0,411.3953488372093,16.0,392.85,7.39,27.1,0.0,0.0,0.0,1.0,0.0,0.0,193.7664,0.0,0.190969,42.88940100000001,2697.228288,0.0,2.6333266549062735,-0.8278220838865469,0.0,377.232,376.89,1382.1000000000001,0.05372,0.0,13.92,0.0,0.437,6.549,51.0,5.9604,4.0,411.3953488372093,16.0,392.85,7.39,27.1,0.0,333.999,23.8416,1.0,1.0,0.0
0.14103,0.0,13.92,0.0,0.437,5.79,58.0,6.32,4.0,411.3953488372093,16.0,396.9,15.84,20.3,0.0,0.0,0.0,1.0,0.0,0.0,193.7664,0.0,0.190969,33.5241,2697.228288,0.0,2.6333266549062735,-0.8278220838865469,0.0,282.576,918.72,1177.4,0.14103,0.0,13.92,0.0,0.437,5.79,58.0,6.32,4.0,411.3953488372093,16.0,396.9,15.84,20.3,0.0,335.82,25.28,2.0,1.0,0.0
0.06466,70.0,2.24,0.0,0.4,6.345,20.1,7.8278,5.0,358.0,14.8,368.24,4.97,22.5,0.0,0.0,0.0,0.0,0.0,4900.0,5.017600000000001,0.0,0.16000000000000003,40.259024999999994,11.239424000000003,0.0,0.8064758658669485,-0.916290731874155,0.0,50.400000000000006,99.897,452.25000000000006,0.06466,70.0,2.24,0.0,0.4,6.345,20.1,7.8278,5.0,358.0,14.8,368.24,4.97,22.5,0.0,127.53450000000001,39.138999999999996,0.0,2.0,0.0
0.05561,70.0,2.24,0.0,0.4,7.041,68.13290870488323,7.8278,5.0,358.0,14.8,371.58,4.74,29.0,1.0,0.0,0.0,0.0,0.0,4900.0,5.017600000000001,0.0,0.16000000000000003,49.575681,11.239424000000003,0.0,0.8064758658669485,-0.916290731874155,70.0,64.96000000000001,322.94998726114653,1975.8543524416139,0.05561,70.0,2.24,0.0,0.4,7.041,68.13290870488323,7.8278,5.0,358.0,14.8,371.58,4.74,29.0,0.0,479.72381019108286,39.138999999999996,2.0,2.0,0.0
0.04417,70.0,2.24,0.0,0.4,6.871,47.4,7.8278,5.0,358.0,14.8,390.86,6.07,22.50925925925926,0.0,0.0,0.0,0.0,0.0,4900.0,5.017600000000001,0.0,0.16000000000000003,47.210641,11.239424000000003,0.0,0.8064758658669485,-0.916290731874155,0.0,50.42074074074075,287.718,1066.9388888888889,0.04417,70.0,2.24,0.0,0.4,6.871,47.4,7.8278,5.0,358.0,14.8,390.86,6.07,22.50925925925926,0.0,325.6854,39.138999999999996,1.0,2.0,0.0
0.03537,34.0,6.09,0.0,0.433,6.59,40.4,5.4917,7.0,329.0,16.1,395.75,9.5,22.0,0.0,0.0,0.0,0.0,0.0,1156.0,37.0881,0.0,0.187489,43.4281,225.86652899999999,0.0,1.8066480817218056,-0.8370175509796473,0.0,133.98,383.8,888.8,0.03537,34.0,6.09,0.0,0.433,6.59,40.4,5.4917,7.0,329.0,16.1,395.75,9.5,22.0,0.0,266.236,38.4419,1.0,1.0,1.0
0.09266,34.0,6.09,0.0,0.433,6.495,18.4,5.4917,7.0,411.3953488372093,16.1,383.61,8.67,26.4,0.0,0.0,0.0,1.0,0.0,1156.0,37.0881,0.0,0.187489,42.185025,225.86652899999999,0.0,1.8066480817218056,-0.8370175509796473,0.0,160.77599999999998,159.528,485.75999999999993,0.09266,34.0,6.09,0.0,0.433,6.495,18.4,5.4917,7.0,411.3953488372093,16.1,383.61,8.67,26.4,0.0,119.508,38.4419,0.0,1.0,1.0
0.1,34.0,6.09,0.0,0.433,6.982,17.7,5.4917,7.0,329.0,16.1,390.43,4.86,33.1,0.0,0.0,0.0,0.0,0.0,1156.0,37.0881,0.0,0.187489,48.748324000000004,225.86652899999999,0.0,1.8066480817218056,-0.8370175509796473,0.0,201.579,86.022,585.87,0.1,34.0,6.09,0.0,0.433,6.982,17.7,5.4917,7.0,329.0,16.1,390.43,4.86,33.1,0.0,123.5814,38.4419,0.0,1.0,1.0
0.05515,33.0,2.18,0.0,0.472,7.236,41.1,4.022,7.0,222.0,18.4,393.68,12.749075975359343,36.1,0.0,0.0,0.0,0.0,0.0,1089.0,4.752400000000001,0.0,0.22278399999999998,52.359696,10.360232000000002,0.0,0.7793248768009977,-0.7507762933965817,0.0,78.69800000000001,523.987022587269,1483.71,0.05515,33.0,2.18,0.0,0.472,7.236,41.1,4.022,7.0,222.0,18.4,393.68,12.749075975359343,36.1,0.0,297.3996,28.154000000000003,1.0,1.0,1.0
0.05479,33.0,2.18,0.0,0.472,6.616,58.1,3.37,7.0,222.0,18.4,393.36,8.93,28.4,0.0,0.0,0.0,0.0,0.0,1089.0,4.752400000000001,0.0,0.22278399999999998,43.77145599999999,10.360232000000002,0.0,0.7793248768009977,-0.7507762933965817,0.0,61.912,518.833,1650.04,0.05479,33.0,2.18,0.0,0.472,6.616,58.1,3.37,7.0,222.0,18.4,393.36,8.93,28.4,0.0,384.3896,23.59,2.0,0.0,1.0
0.07503,33.0,2.18,0.06639004149377593,0.472,7.42,71.9,3.0992,7.0,222.0,18.4,396.9,6.47,33.4,0.0,0.0,0.0,0.0,0.0,1089.0,4.752400000000001,0.00440763760954529,0.22278399999999998,55.0564,10.360232000000002,0.0002926232437872392,0.7793248768009977,-0.7507762933965817,0.0,72.812,465.19300000000004,2401.46,0.07503,33.0,2.18,0.06639004149377593,0.472,7.42,71.9,3.0992,7.0,222.0,18.4,396.9,6.47,33.4,0.0,533.498,21.6944,2.0,0.0,1.0
0.04932,33.0,2.18,0.0,0.5529530655391119,6.849,70.3,3.1827,7.0,222.0,18.4,396.9,7.53,28.2,0.0,0.0,0.0,0.0,0.0,1089.0,4.752400000000001,0.0,0.30575709268910145,46.908801000000004,10.360232000000002,0.0,0.7793248768009977,-0.5924821535045074,0.0,61.476000000000006,529.359,1982.4599999999998,0.04932,33.0,2.18,0.0,0.5529530655391119,6.849,70.3,3.1827,7.0,222.0,18.4,396.9,7.53,28.2,0.0,481.4847,22.2789,2.0,0.0,1.0
0.49298,0.0,9.9,0.0,0.544,6.635,82.5,3.3175,4.0,304.0,18.4,396.9,4.54,22.8,0.0,0.0,0.0,0.0,0.0,0.0,98.01,0.0,0.29593600000000003,44.023225,970.2990000000001,0.0,2.2925347571405443,-0.6088060321261943,0.0,225.72000000000003,374.55,1881.0,0.49298,0.0,9.9,0.0,0.544,6.635,82.5,3.3175,4.0,304.0,18.4,396.9,4.54,22.8,0.0,547.3874999999999,13.27,3.0,0.0,0.0
0.3494,0.0,9.9,0.0,0.5529530655391119,5.972,76.7,3.1025,4.0,304.0,18.4,396.24,9.97,20.3,0.0,0.0,0.0,0.0,0.0,0.0,98.01,0.0,0.30575709268910145,35.664784000000004,970.2990000000001,0.0,2.2925347571405443,-0.5924821535045074,0.0,200.97000000000003,764.6990000000001,1557.0100000000002,0.3494,0.0,9.9,0.0,0.5529530655391119,5.972,76.7,3.1025,4.0,304.0,18.4,396.24,9.97,20.3,0.0,458.05240000000003,12.41,3.0,0.0,0.0
2.63548,0.0,9.9,0.0,0.544,4.973,37.8,2.5194,4.0,304.0,18.4,350.45,12.64,16.1,0.0,0.0,0.0,0.0,0.0,0.0,98.01,0.0,0.29593600000000003,24.730729,970.2990000000001,0.0,2.2925347571405443,-0.6088060321261943,0.0,159.39000000000001,477.792,608.58,2.63548,0.0,9.9,0.0,0.544,4.973,37.8,2.5194,4.0,304.0,18.4,350.45,12.64,16.1,0.0,187.97939999999997,10.0776,1.0,0.0,0.0
0.79041,0.0,9.9,0.0,0.544,6.122,52.8,2.6403,4.0,304.0,18.4,396.9,5.98,22.1,0.0,0.0,0.0,0.0,0.0,0.0,98.01,0.0,0.29593600000000003,37.478884,970.2990000000001,0.0,2.2925347571405443,-0.6088060321261943,0.0,218.79000000000002,315.744,1166.88,0.79041,0.0,9.9,0.0,0.544,6.122,52.8,2.6403,4.0,304.0,18.4,396.9,5.98,22.1,0.0,323.24159999999995,10.5612,2.0,0.0,0.0
0.26169,0.0,9.9,0.0,0.544,6.023,90.4,2.834,4.0,304.0,18.4,396.3,11.72,19.4,0.0,0.0,0.0,0.0,0.0,0.0,98.01,0.0,0.29593600000000003,36.276529,970.2990000000001,0.0,2.2925347571405443,-0.6088060321261943,0.0,192.06,1059.488,1753.76,0.26169,0.0,9.9,0.0,0.544,6.023,90.4,2.834,4.0,304.0,18.4,396.3,11.72,19.4,0.0,544.4792,11.336,3.0,0.0,0.0
