Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,FoodCourt_missing,ShoppingMall_missing,Spa_missing,VRDeck_missing,ShoppingMall_squared,FoodCourt_cubed,VRDeck_cubed,RoomService_cubed,Spa_cubed,RoomService*FoodCourt,Age*Age,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_missing_value,CryoSleep_False,CryoSleep_True,CryoSleep_missing_value,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_missing_value,VIP_False,VIP_True,VIP_missing_value
52.0,0.0,5.0,0.0,108.0,1788.0,False,0.0,0.0,0.0,0.0,0.0,125.0,5716135872.0,0.0,1259712.0,0.0,2704.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
55.0,0.0,519.0,131.0,63.0,3.0,False,0.0,0.0,0.0,0.0,17161.0,139798359.0,27.0,0.0,250047.0,0.0,3025.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False
43.0,0.0,0.0,0.0,0.0,304.8547912992357,True,0.0,0.0,0.0,1.0,0.0,0.0,28332120.172066003,0.0,0.0,0.0,1849.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
24.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
8.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,True,False,False,False,False,True,False,False,True,False,False,True,False,False
18.0,224.687617481203,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11343247.742890218,0.0,0.0,324.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
38.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
18.0,381.0,4.0,0.0,0.0,368.0,False,0.0,0.0,0.0,0.0,0.0,64.0,49836032.0,55306341.0,0.0,1524.0,324.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
23.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,True,False,False,False,False,True,False,False,True,False,False,True,False,False
26.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
21.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,True,False,False,False,False,True,False,False,True,False,False,True,False,False
45.0,824.0,2196.0,385.0,19.0,1113.0,True,0.0,0.0,0.0,0.0,148225.0,10590025536.0,1378749897.0,559476224.0,6859.0,1809504.0,2025.0,False,False,False,True,True,False,False,True,False,False,False,True,False,False
24.0,0.0,0.0,0.0,311.1387779083431,0.0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30120517.18582555,0.0,576.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
44.0,0.0,280.0,112.0,0.0,9244.0,False,0.0,0.0,0.0,0.0,12544.0,21952000.0,789913998784.0,0.0,0.0,0.0,1936.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False
20.0,0.0,0.0,717.0,0.0,0.0,True,0.0,0.0,0.0,0.0,514089.0,0.0,0.0,0.0,0.0,0.0,400.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
47.0,1037.0,0.0,258.0,4.0,0.0,False,0.0,0.0,0.0,0.0,66564.0,0.0,0.0,1115157653.0,64.0,0.0,2209.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
16.0,0.0,0.0,0.0,311.1387779083431,0.0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30120517.18582555,0.0,256.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
28.0,80.0,828.0,0.0,4494.0,4269.0,False,0.0,0.0,0.0,0.0,0.0,567663552.0,77799797109.0,512000.0,90760985784.0,66240.0,784.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
8.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False
20.0,0.0,458.07720329024676,422.0,0.0,0.0,True,1.0,0.0,0.0,0.0,178084.0,96120503.6029043,0.0,0.0,0.0,0.0,400.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
22.0,2.0,257.0,348.0,2.0,0.0,True,0.0,0.0,0.0,0.0,121104.0,16974593.0,0.0,8.0,8.0,514.0,484.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False
42.0,55.0,0.0,1503.0,0.0,0.0,True,0.0,0.0,0.0,0.0,2259009.0,0.0,0.0,166375.0,0.0,0.0,1764.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
23.0,0.0,552.0,44.0,0.0,661.0,True,0.0,0.0,0.0,0.0,1936.0,168196608.0,288804781.0,0.0,0.0,0.0,529.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False
30.0,513.0,0.0,0.0,0.0,317.0,False,0.0,0.0,0.0,0.0,0.0,0.0,31855013.0,135005697.0,0.0,0.0,900.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
18.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
35.0,227.0,117.0,394.0,9.0,56.0,False,0.0,0.0,0.0,0.0,155236.0,1601613.0,175616.0,11697083.0,729.0,26559.0,1225.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
42.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
46.0,0.0,0.0,0.0,0.0,304.8547912992357,True,0.0,0.0,0.0,1.0,0.0,0.0,28332120.172066003,0.0,0.0,0.0,2116.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
29.0,2.0,407.0,4509.0,1433.0,9.0,True,0.0,0.0,0.0,0.0,20331081.0,67419143.0,729.0,8.0,2942649737.0,814.0,841.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
35.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False
48.0,0.0,21.0,0.0,0.0,786.0,True,0.0,0.0,0.0,0.0,0.0,9261.0,485587656.0,0.0,0.0,0.0,2304.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
24.0,1.0,677.0,13.0,10.0,0.0,True,0.0,0.0,0.0,0.0,169.0,310288733.0,0.0,1.0,1000.0,677.0,576.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
38.0,821.0,960.0,0.0,27.0,321.0,False,0.0,0.0,0.0,0.0,0.0,884736000.0,33076161.0,553387661.0,19683.0,788160.0,1444.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
51.0,183.0,0.0,1.0,0.0,1103.0,False,0.0,0.0,0.0,0.0,1.0,0.0,1341919727.0,6128487.0,0.0,0.0,2601.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False
77.0,0.0,458.07720329024676,131.0,3981.0,108.0,False,1.0,0.0,0.0,0.0,17161.0,96120503.6029043,1259712.0,0.0,63092325141.0,0.0,5929.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
22.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
38.0,224.687617481203,0.0,1355.0,0.0,0.0,False,0.0,0.0,0.0,0.0,1836025.0,0.0,0.0,11343247.742890218,0.0,0.0,1444.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
42.0,913.0,4.0,1.0,1465.0,0.0,False,0.0,0.0,0.0,0.0,1.0,64.0,0.0,761048497.0,3144219625.0,3652.0,1764.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
55.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
7.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
28.82793046746535,132.0,75.0,849.0,0.0,0.0,True,0.0,0.0,0.0,0.0,720801.0,421875.0,0.0,2299968.0,0.0,9900.0,831.049575037017,False,False,True,False,True,False,False,False,False,True,False,True,False,False
25.0,519.0,0.0,284.0,0.0,0.0,False,0.0,0.0,0.0,0.0,80656.0,0.0,0.0,139798359.0,0.0,0.0,625.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
15.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
13.0,0.0,458.07720329024676,0.0,311.1387779083431,0.0,True,1.0,0.0,1.0,0.0,0.0,96120503.6029043,0.0,0.0,30120517.18582555,0.0,169.0,False,False,False,True,False,True,False,False,False,True,False,True,False,False
23.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,True,False,False,False,False,True,False,True,False,False,False,True,False,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.049575037017,False,True,False,False,False,True,False,True,False,False,False,True,False,False
33.0,90.0,26830.0,0.0,27.0,703.0,True,0.0,0.0,0.0,0.0,0.0,19313545987000.0,347428927.0,729000.0,19683.0,2414700.0,1089.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False
26.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
67.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4489.0,False,True,False,False,False,True,False,False,False,True,False,True,False,False
27.0,0.0,0.0,0.0,36.0,437.0,False,0.0,0.0,0.0,0.0,0.0,0.0,83453453.0,0.0,46656.0,0.0,729.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False
33.0,25.0,0.0,1376.0,604.0,0.0,False,0.0,0.0,0.0,0.0,1893376.0,0.0,0.0,15625.0,220348864.0,0.0,1089.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
18.0,0.0,17.0,0.0,0.0,784.0,False,0.0,0.0,0.0,0.0,0.0,4913.0,481890304.0,0.0,0.0,0.0,324.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
36.0,357.0,0.0,114.0,0.0,304.8547912992357,False,0.0,0.0,0.0,1.0,12996.0,0.0,28332120.172066003,45499293.0,0.0,0.0,1296.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
18.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
51.0,406.0,0.0,53.0,0.0,350.0,False,0.0,0.0,0.0,0.0,2809.0,0.0,42875000.0,66923416.0,0.0,0.0,2601.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
54.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
33.0,3361.0,0.0,13.0,15.0,0.0,False,0.0,0.0,0.0,0.0,169.0,0.0,0.0,37966934881.0,3375.0,0.0,1089.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
18.0,14.0,651.0,11.0,17.0,304.8547912992357,False,0.0,0.0,0.0,1.0,121.0,275894451.0,28332120.172066003,2744.0,4913.0,9114.0,324.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
57.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3249.0,False,True,False,False,False,True,False,False,False,True,False,True,False,False
23.0,0.0,0.0,0.0,724.0,80.0,False,0.0,0.0,0.0,0.0,0.0,0.0,512000.0,0.0,379503424.0,0.0,529.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
24.0,58.0,0.0,4.0,789.0,54.0,False,0.0,0.0,0.0,0.0,16.0,0.0,157464.0,195112.0,491169069.0,0.0,576.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
20.0,984.0,1.0,921.0,0.0,304.8547912992357,False,0.0,0.0,0.0,1.0,848241.0,1.0,28332120.172066003,952763904.0,0.0,984.0,400.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
32.0,0.0,600.0,80.0,0.0,18.0,False,0.0,0.0,0.0,0.0,6400.0,216000000.0,5832.0,0.0,0.0,0.0,1024.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
21.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
28.82793046746535,0.0,2.0,0.0,0.0,867.0,False,0.0,0.0,0.0,0.0,0.0,8.0,651714363.0,0.0,0.0,0.0,831.049575037017,True,False,False,False,True,False,False,False,True,False,False,True,False,False
41.0,0.0,122.0,0.0,104.0,486.0,False,0.0,0.0,0.0,0.0,0.0,1815848.0,114791256.0,0.0,1124864.0,0.0,1681.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False
27.0,1192.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693669888.0,0.0,0.0,729.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
49.0,0.0,51.0,101.0,50.0,304.8547912992357,True,0.0,0.0,0.0,1.0,10201.0,132651.0,28332120.172066003,0.0,125000.0,0.0,2401.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False
18.0,0.0,0.0,0.0,1565.0,224.0,False,0.0,0.0,0.0,0.0,0.0,0.0,11239424.0,0.0,3833037125.0,0.0,324.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False
34.0,71.0,0.0,242.0,393.0,0.0,False,0.0,0.0,0.0,0.0,58564.0,0.0,0.0,357911.0,60698457.0,0.0,1156.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False
73.0,799.0,0.0,190.0,68.0,0.0,False,0.0,0.0,0.0,0.0,36100.0,0.0,0.0,510082399.0,314432.0,0.0,5329.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
40.0,1387.0,614.0,1564.0,5.0,0.0,False,0.0,0.0,0.0,0.0,2446096.0,231475544.0,0.0,2668267603.0,125.0,851618.0,1600.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
63.0,1.0,897.0,0.0,0.0,8.0,False,0.0,0.0,0.0,0.0,0.0,721734273.0,512.0,1.0,0.0,897.0,3969.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False
21.0,1060.0,0.0,91.0,0.0,0.0,True,0.0,0.0,0.0,0.0,8281.0,0.0,0.0,1191016000.0,0.0,0.0,441.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
21.0,28.0,580.0,0.0,0.0,236.0,True,0.0,0.0,0.0,0.0,0.0,195112000.0,13144256.0,21952.0,0.0,16240.0,441.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
23.0,418.0,4.0,627.0,0.0,0.0,False,0.0,0.0,0.0,0.0,393129.0,64.0,0.0,73034632.0,0.0,1672.0,529.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
31.0,1049.0,31.0,227.0,2.0,0.0,False,0.0,0.0,0.0,0.0,51529.0,29791.0,0.0,1154320649.0,8.0,32519.0,961.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
41.0,312.0,89.0,44.0,0.0,252.0,False,0.0,0.0,0.0,0.0,1936.0,704969.0,16003008.0,30371328.0,0.0,27768.0,1681.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False
15.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
36.0,90.0,2050.0,0.0,15.0,1244.0,False,0.0,0.0,0.0,0.0,0.0,8615125000.0,1925134784.0,729000.0,3375.0,184500.0,1296.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
24.0,4.0,314.0,0.0,0.0,428.0,False,0.0,0.0,0.0,0.0,0.0,30959144.0,78402752.0,64.0,0.0,1256.0,576.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
27.0,0.0,253.0,0.0,79.0,421.0,False,0.0,0.0,0.0,0.0,0.0,16194277.0,74618461.0,0.0,493039.0,0.0,729.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
24.0,38.0,257.0,0.0,54.0,4184.0,False,0.0,0.0,0.0,0.0,0.0,16974593.0,73244501504.0,54872.0,157464.0,9766.0,576.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False
19.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False
25.0,0.0,6130.0,0.0,36.0,1.0,True,0.0,0.0,0.0,0.0,0.0,230346397000.0,1.0,0.0,46656.0,0.0,625.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
39.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False
15.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,False,True,False,False,False,True,False,False,False,True,False,True,False,False
31.0,0.0,1565.0,0.0,97.0,1678.0,True,0.0,0.0,0.0,0.0,0.0,3833037125.0,4724717752.0,0.0,912673.0,0.0,961.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
25.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False
57.0,205.0,4415.0,0.0,1589.0,305.0,False,0.0,0.0,0.0,0.0,0.0,86058173375.0,28372625.0,8615125.0,4012099469.0,905075.0,3249.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.049575037017,False,False,True,False,False,True,False,False,False,True,False,True,False,False
18.0,16.0,6.0,735.0,0.0,0.0,True,0.0,0.0,0.0,0.0,540225.0,216.0,0.0,4096.0,0.0,96.0,324.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False
33.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
23.0,339.0,754.0,7.0,0.0,0.0,True,0.0,0.0,0.0,0.0,49.0,428661064.0,0.0,38958219.0,0.0,255606.0,529.0,True,False,False,False,True,False,False,False,False,False,True,True,False,False
34.0,0.0,0.0,173.72916912197996,0.0,0.0,True,0.0,1.0,0.0,0.0,30181.824203813518,0.0,0.0,0.0,0.0,0.0,1156.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False
38.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0,False,False,True,False,False,True,False,True,False,False,False,True,False,False
21.0,2627.0,0.0,597.0,0.0,0.0,True,0.0,0.0,0.0,0.0,356409.0,0.0,0.0,18129265883.0,0.0,0.0,441.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
31.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
13.0,974.0,0.0,1883.0,0.0,505.0,False,0.0,0.0,0.0,0.0,3545689.0,0.0,128787625.0,924010424.0,0.0,0.0,169.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
54.0,149.0,981.0,215.0,0.0,0.0,True,0.0,0.0,0.0,0.0,46225.0,944076141.0,0.0,3307949.0,0.0,146169.0,2916.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
13.0,1008.0,667.0,8.0,0.0,304.8547912992357,False,0.0,0.0,0.0,1.0,64.0,296740963.0,28332120.172066003,1024192512.0,0.0,672336.0,169.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
18.0,12.0,458.07720329024676,1105.0,658.0,16.0,False,1.0,0.0,0.0,0.0,1221025.0,96120503.6029043,4096.0,1728.0,284890312.0,5496.926439482961,324.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.049575037017,False,True,False,False,False,True,False,False,False,True,False,True,False,False
43.0,0.0,0.0,7.0,0.0,963.0,False,0.0,0.0,0.0,0.0,49.0,0.0,893056347.0,0.0,0.0,0.0,1849.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False
56.0,3.0,458.07720329024676,768.0,0.0,304.8547912992357,True,1.0,0.0,0.0,1.0,589824.0,96120503.6029043,28332120.172066003,27.0,0.0,1374.2316098707402,3136.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
63.0,1540.0,458.07720329024676,0.0,0.0,1.0,False,1.0,0.0,0.0,0.0,0.0,96120503.6029043,1.0,3652264000.0,0.0,705438.8930669801,3969.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
9.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
9.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,True,False,False,False,True,False,False,False,False,False,True,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
16.0,0.0,0.0,623.0,40.0,209.0,True,0.0,0.0,0.0,0.0,388129.0,0.0,9129329.0,0.0,64000.0,0.0,256.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False
42.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
9.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
22.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False
47.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False
30.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
29.0,2478.0,0.0,31.0,4.0,11.0,False,0.0,0.0,0.0,0.0,961.0,0.0,1331.0,15216119352.0,64.0,0.0,841.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
28.82793046746535,86.0,218.0,0.0,0.0,479.0,False,0.0,0.0,0.0,0.0,0.0,10360232.0,109902239.0,636056.0,0.0,18748.0,831.049575037017,True,False,False,False,True,False,False,False,False,True,False,True,False,False
22.0,158.0,1556.0,1189.0,845.0,96.0,True,0.0,0.0,0.0,0.0,1413721.0,3767287616.0,884736.0,3944312.0,603351125.0,245848.0,484.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
19.0,0.0,0.0,3.0,785.0,0.0,False,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,483736625.0,0.0,361.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False
31.0,796.0,0.0,70.0,595.0,0.0,False,0.0,0.0,0.0,0.0,4900.0,0.0,0.0,504358336.0,210644875.0,0.0,961.0,False,False,True,False,True,False,False,True,False,False,False,True,False,False
17.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False
38.0,0.0,3060.0,0.0,4.0,2325.0,False,0.0,0.0,0.0,0.0,0.0,28652616000.0,12568078125.0,0.0,64.0,0.0,1444.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
13.0,0.0,0.0,0.0,311.1387779083431,0.0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30120517.18582555,0.0,169.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False
36.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,True,False,False,False,False,True,False,False,True,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,False,False,False,True,True,False,False
21.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
18.0,0.0,525.0,0.0,0.0,84.0,True,0.0,0.0,0.0,0.0,0.0,144703125.0,592704.0,0.0,0.0,0.0,324.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False
36.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False
27.0,847.0,458.07720329024676,4.0,0.0,1.0,False,1.0,0.0,0.0,0.0,16.0,96120503.6029043,1.0,607645423.0,0.0,387991.391186839,729.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
5.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False
18.0,0.0,4387.0,0.0,2241.0,0.0,True,0.0,0.0,0.0,0.0,0.0,84431188603.0,0.0,0.0,11254483521.0,0.0,324.0,False,False,False,True,False,False,True,True,False,False,False,True,False,False
25.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False
