Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,FoodCourt_missing,ShoppingMall_missing,Spa_missing,VRDeck_missing,ShoppingMall_squared,ShoppingMall_cubed,Spa_cubed,RoomService_cubed,VRDeck_cubed,RoomService*FoodCourt,Age*Age,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_missing_value,CryoSleep_True,CryoSleep_missing_value,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_missing_value,VIP_True,VIP_missing_value
51.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,False,False,False,True,False,False,False,False,False,False
21.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,True,False,False,True,False,False,True,False,False,False
31.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,True,False,False,True,False,False,False,False,False,False
9.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,False,False,False,False,False,False,True,False,False,False
7.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,False,False,False,False,False,False,True,False,False,False
3.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,False,False,False,False,False,False,True,False,False,False
2.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,False,False,False,True,False,False,True,False,False,False
7.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,False,False,False,False,False,False,False,False,False,False
18.0,1744.0,0.0,8.0,8.0,0.0,False,0.0,0.0,0.0,0.0,64.0,512.0,512.0,5304438784.0,0.0,0.0,324.0,False,True,False,False,False,False,True,False,False,False
33.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,False,True,False,True,False,False,False,True,False,False
23.0,0.0,2891.0,0.0,6.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,529.0,False,False,False,False,False,False,True,False,False,False
13.0,224.687617481203,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11343247.742890218,0.0,0.0,169.0,True,False,False,True,False,False,True,False,False,False
32.0,4702.0,0.0,449.0,190.0,0.0,False,0.0,0.0,0.0,0.0,201601.0,90518849.0,6859000.0,103955596408.0,0.0,0.0,1024.0,False,True,False,False,False,False,True,False,False,False
27.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,True,False,False,True,False,False,True,False,False,False
23.0,0.0,491.0,0.0,61.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,226981.0,0.0,0.0,0.0,529.0,False,False,False,False,False,False,True,False,False,False
25.0,0.0,3625.0,0.0,0.0,168.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4741632.0,0.0,625.0,True,False,False,False,False,False,True,False,False,True
18.0,454.0,0.0,0.0,324.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,34012224.0,93576664.0,0.0,0.0,324.0,False,False,False,False,False,False,True,False,False,False
23.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,False,True,False,True,False,False,False,False,False,False
31.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,True,False,False,True,False,False,False,False,False,False
32.0,0.0,1301.0,0.0,94.0,356.0,False,0.0,0.0,0.0,0.0,0.0,0.0,830584.0,0.0,45118016.0,0.0,1024.0,True,False,False,False,False,False,True,False,False,False
22.0,0.0,0.0,0.0,311.1387779083431,304.8547912992357,True,0.0,0.0,1.0,1.0,0.0,0.0,30120517.18582555,0.0,28332120.172066003,0.0,484.0,False,True,False,True,False,False,True,False,False,False
38.0,0.0,0.0,0.0,311.1387779083431,0.0,True,0.0,0.0,1.0,0.0,0.0,0.0,30120517.18582555,0.0,0.0,0.0,1444.0,False,True,False,True,False,False,True,False,False,False
21.0,751.0,5.0,0.0,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,423564751.0,0.0,3755.0,441.0,False,False,False,False,False,True,False,False,False,False
28.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,False,True,False,True,False,False,True,False,False,False
38.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0,True,False,False,False,False,False,True,False,False,False
20.0,0.0,0.0,708.0,101.0,0.0,True,0.0,0.0,0.0,0.0,501264.0,354894912.0,1030301.0,0.0,0.0,0.0,400.0,False,False,False,False,False,False,True,False,False,False
23.0,0.0,1.0,292.0,0.0,340.0,False,0.0,0.0,0.0,0.0,85264.0,24897088.0,0.0,0.0,39304000.0,0.0,529.0,False,False,False,False,False,False,True,False,False,False
48.0,456.0,0.0,39.0,0.0,5.0,True,0.0,0.0,0.0,0.0,1521.0,59319.0,0.0,94818816.0,125.0,0.0,2304.0,False,False,False,False,False,False,True,False,False,False
15.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,False,False,False,True,False,False,False,False,False,False
30.0,0.0,674.0,39.0,0.0,10.0,True,0.0,0.0,0.0,0.0,1521.0,59319.0,0.0,0.0,1000.0,0.0,900.0,False,False,False,False,False,False,True,False,False,False
40.0,286.0,0.0,2299.0,12.0,304.8547912992357,True,0.0,0.0,0.0,1.0,5285401.0,12151136899.0,1728.0,23393656.0,28332120.172066003,0.0,1600.0,False,True,False,False,False,False,True,False,False,False
36.0,0.0,0.0,33.0,677.0,0.0,False,0.0,0.0,0.0,0.0,1089.0,35937.0,310288733.0,0.0,0.0,0.0,1296.0,False,False,False,False,False,False,True,False,False,False
20.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,False,False,False,True,False,False,True,False,False,False
17.0,13.0,0.0,565.0,367.0,1.0,False,0.0,0.0,0.0,0.0,319225.0,180362125.0,49430863.0,2197.0,1.0,0.0,289.0,False,True,False,False,False,False,True,False,False,False
38.0,0.0,439.0,0.0,434.0,10074.0,False,0.0,0.0,0.0,0.0,0.0,0.0,81746504.0,0.0,1022364685224.0,0.0,1444.0,True,False,False,False,False,False,False,False,False,False
38.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0,True,False,False,True,False,False,False,False,False,False
14.0,809.0,0.0,59.0,0.0,0.0,False,0.0,0.0,0.0,0.0,3481.0,205379.0,0.0,529475129.0,0.0,0.0,196.0,False,True,False,False,False,False,False,True,False,False
28.82793046746535,134.0,0.0,6.0,1450.0,0.0,False,0.0,0.0,0.0,0.0,36.0,216.0,3048625000.0,2406104.0,0.0,0.0,831.049575037017,False,True,False,False,False,False,True,False,False,False
21.0,37.0,0.0,31.0,696.0,63.0,True,0.0,0.0,0.0,0.0,961.0,29791.0,337153536.0,50653.0,250047.0,0.0,441.0,False,False,False,False,False,False,True,False,False,False
18.0,0.0,3770.0,0.0,287.0,3491.0,False,0.0,0.0,0.0,0.0,0.0,0.0,23639903.0,0.0,42545099771.0,0.0,324.0,True,False,False,False,False,False,True,False,False,False
26.0,164.0,0.0,853.0,0.0,39.0,True,0.0,0.0,0.0,0.0,727609.0,620650477.0,0.0,4410944.0,59319.0,0.0,676.0,False,True,False,False,False,False,True,False,False,False
35.0,25.0,866.0,0.0,3198.0,459.0,False,0.0,0.0,0.0,0.0,0.0,0.0,32706598392.0,15625.0,96702579.0,21650.0,1225.0,True,False,False,False,False,False,True,False,False,False
46.0,1082.0,80.0,1177.0,0.0,323.0,False,0.0,0.0,0.0,0.0,1385329.0,1630532233.0,0.0,1266723368.0,33698267.0,86560.0,2116.0,False,True,False,False,True,False,False,False,False,False
13.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,True,False,False,True,False,False,False,False,False,False
39.0,43.0,9365.0,144.0,0.0,118.0,True,0.0,0.0,0.0,0.0,20736.0,2985984.0,0.0,79507.0,1643032.0,402695.0,1521.0,True,False,False,False,False,False,True,False,False,False
49.0,1690.0,0.0,85.0,0.0,0.0,False,0.0,0.0,0.0,0.0,7225.0,614125.0,0.0,4826809000.0,0.0,0.0,2401.0,False,True,False,False,False,True,False,False,False,False
28.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,False,True,False,False,False,False,True,False,False,False
27.0,0.0,686.0,0.0,101.0,9.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1030301.0,0.0,729.0,0.0,729.0,False,False,False,False,False,False,True,False,False,False
21.0,0.0,0.0,173.72916912197996,0.0,0.0,True,0.0,1.0,0.0,0.0,30181.824203813518,5243463.241514186,0.0,0.0,0.0,0.0,441.0,False,False,False,True,False,False,True,False,False,False
29.0,0.0,32.0,0.0,4517.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,92161656413.0,0.0,0.0,0.0,841.0,False,False,False,False,False,False,True,False,False,False
27.0,0.0,45.0,225.0,14.0,519.0,False,0.0,0.0,0.0,0.0,50625.0,11390625.0,2744.0,0.0,139798359.0,0.0,729.0,False,False,True,False,False,False,True,False,False,False
38.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0,False,True,False,True,False,False,True,False,False,False
18.0,0.0,458.07720329024676,0.0,150.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,3375000.0,0.0,0.0,0.0,324.0,False,False,False,False,False,True,False,False,False,False
35.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,True,False,False,True,False,False,False,False,False,False
37.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,False,True,False,True,False,False,True,False,False,False
60.0,943.0,53.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838561807.0,0.0,49979.0,3600.0,False,False,False,False,False,False,True,False,False,False
31.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,True,False,False,True,False,False,True,False,False,False
4.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,True,False,False,True,False,False,True,False,False,False
34.0,0.0,3195.0,0.0,102.0,1469.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1061208.0,0.0,3170044709.0,0.0,1156.0,False,False,True,False,False,False,True,False,False,False
46.0,0.0,8221.0,0.0,1010.0,160.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1030301000.0,0.0,4096000.0,0.0,2116.0,True,False,False,False,False,False,False,False,False,False
18.0,0.0,0.0,55.0,2288.0,1.0,False,0.0,0.0,0.0,0.0,3025.0,166375.0,11977551872.0,0.0,1.0,0.0,324.0,False,False,False,False,False,False,True,False,False,False
38.0,224.687617481203,0.0,363.0,7.0,3.0,False,0.0,0.0,0.0,0.0,131769.0,47832147.0,343.0,11343247.742890218,27.0,0.0,1444.0,False,True,False,False,False,False,True,False,False,False
29.0,0.0,61.0,942.0,2.0,0.0,True,0.0,0.0,0.0,0.0,887364.0,835896888.0,8.0,0.0,0.0,0.0,841.0,False,False,False,False,False,False,False,True,False,False
13.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,True,False,False,True,False,False,True,False,False,False
26.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,True,False,False,True,False,False,True,False,False,False
30.0,0.0,95.0,0.0,1202.0,5558.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1736654408.0,0.0,171694201112.0,0.0,900.0,True,False,False,False,False,False,True,False,False,False
42.0,0.0,0.0,8.0,3409.0,0.0,False,0.0,0.0,0.0,0.0,64.0,512.0,39616946929.0,0.0,0.0,0.0,1764.0,False,False,False,False,False,False,True,False,False,False
36.0,386.0,0.0,756.0,6.0,0.0,False,0.0,0.0,0.0,0.0,571536.0,432081216.0,216.0,57512456.0,0.0,0.0,1296.0,False,True,False,False,False,False,True,False,False,False
23.0,253.0,0.0,1175.0,3.0,304.8547912992357,False,0.0,0.0,0.0,1.0,1380625.0,1622234375.0,27.0,16194277.0,28332120.172066003,0.0,529.0,False,False,False,False,False,False,False,False,False,False
34.0,0.0,5210.0,0.0,1332.0,2.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2363266368.0,0.0,8.0,0.0,1156.0,True,False,False,False,False,False,True,False,True,False
26.0,0.0,4894.0,0.0,62.0,85.0,True,0.0,0.0,0.0,0.0,0.0,0.0,238328.0,0.0,614125.0,0.0,676.0,True,False,False,False,False,False,True,False,False,False
31.0,2048.0,0.0,1040.0,136.0,0.0,False,0.0,0.0,0.0,0.0,1081600.0,1124864000.0,2515456.0,8589934592.0,0.0,0.0,961.0,False,True,False,False,False,False,True,False,False,False
48.0,581.0,6.0,1.0,158.0,0.0,False,0.0,0.0,0.0,0.0,1.0,1.0,3944312.0,196122941.0,0.0,3486.0,2304.0,False,True,False,False,False,False,True,False,False,False
10.0,0.0,0.0,0.0,311.1387779083431,0.0,True,0.0,0.0,1.0,0.0,0.0,0.0,30120517.18582555,0.0,0.0,0.0,100.0,False,False,False,True,False,False,True,False,False,False
27.0,2.0,0.0,1320.0,0.0,26.0,True,0.0,0.0,0.0,0.0,1742400.0,2299968000.0,0.0,8.0,17576.0,0.0,729.0,False,True,False,False,False,False,True,False,False,False
32.0,2497.0,0.0,101.0,0.0,0.0,False,0.0,0.0,0.0,0.0,10201.0,1030301.0,0.0,15568817473.0,0.0,0.0,1024.0,False,True,False,False,False,False,True,False,False,True
24.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,False,False,False,True,False,False,True,False,False,False
20.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,False,False,False,True,False,True,False,False,False,False
48.0,83.0,110.0,0.0,690.0,8.0,True,0.0,0.0,0.0,0.0,0.0,0.0,328509000.0,571787.0,512.0,9130.0,2304.0,False,False,False,False,False,False,True,False,False,False
35.0,628.0,6.0,528.0,136.0,0.0,False,0.0,0.0,0.0,0.0,278784.0,147197952.0,2515456.0,247673152.0,0.0,3768.0,1225.0,False,True,False,False,False,False,True,False,True,False
14.0,246.0,0.0,2153.0,0.0,0.0,True,0.0,0.0,0.0,0.0,4635409.0,9980035577.0,0.0,14886936.0,0.0,0.0,196.0,False,True,False,False,False,False,True,False,False,False
28.0,4.0,0.0,2574.0,0.0,0.0,True,0.0,0.0,0.0,0.0,6625476.0,17053975224.0,0.0,64.0,0.0,0.0,784.0,False,True,False,False,False,False,True,False,False,False
28.82793046746535,743.0,378.0,8.0,0.0,0.0,False,0.0,0.0,0.0,0.0,64.0,512.0,0.0,410172407.0,0.0,280854.0,831.049575037017,False,True,False,False,False,False,True,False,False,False
42.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,False,True,False,True,False,False,True,False,False,False
8.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,False,True,False,True,False,False,True,False,False,False
30.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,False,True,False,True,False,False,False,False,False,False
44.0,0.0,0.0,5.0,30.0,777.0,False,0.0,0.0,0.0,0.0,25.0,125.0,27000.0,0.0,469097433.0,0.0,1936.0,False,False,False,False,False,False,True,False,False,False
40.0,1269.0,0.0,75.0,0.0,4.0,False,0.0,0.0,0.0,0.0,5625.0,421875.0,0.0,2043548109.0,64.0,0.0,1600.0,False,True,False,False,False,False,True,False,False,True
38.0,766.0,38.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449455096.0,0.0,29108.0,1444.0,False,False,False,False,False,False,True,False,False,False
22.0,2.0,46.0,0.0,483.0,67.0,False,0.0,0.0,0.0,0.0,0.0,0.0,112678587.0,8.0,300763.0,92.0,484.0,False,False,True,False,False,True,False,False,False,True
32.0,1781.0,0.0,654.0,580.0,0.0,False,0.0,0.0,0.0,0.0,427716.0,279726264.0,195112000.0,5649262541.0,0.0,0.0,1024.0,False,True,False,False,False,False,True,False,False,False
16.0,2116.0,0.0,350.0,0.0,901.0,False,0.0,0.0,0.0,0.0,122500.0,42875000.0,0.0,9474296896.0,731432701.0,0.0,256.0,False,True,False,False,False,False,True,False,False,False
33.0,748.0,130.0,1047.0,458.0,0.0,False,0.0,0.0,0.0,0.0,1096209.0,1147730823.0,96071912.0,418508992.0,0.0,97240.0,1089.0,False,True,False,False,False,False,True,False,False,False
38.0,20.0,3960.0,153.0,280.0,1674.0,False,0.0,0.0,0.0,0.0,23409.0,3581577.0,21952000.0,8000.0,4691010024.0,79200.0,1444.0,True,False,False,False,False,False,True,False,False,False
23.0,0.0,806.0,0.0,2.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,529.0,False,False,False,False,True,False,True,False,False,False
16.0,3.0,595.0,0.0,9.0,321.0,True,0.0,0.0,0.0,0.0,0.0,0.0,729.0,27.0,33076161.0,1785.0,256.0,False,False,False,False,False,False,True,False,False,False
16.0,481.0,0.0,166.0,0.0,122.0,False,0.0,0.0,0.0,0.0,27556.0,4574296.0,0.0,111284641.0,1815848.0,0.0,256.0,False,False,False,False,False,True,False,False,False,False
11.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,False,False,False,False,False,False,True,False,False,False
22.0,0.0,824.0,0.0,0.0,411.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69426531.0,0.0,484.0,False,False,False,False,False,False,True,False,False,False
43.0,0.0,0.0,0.0,0.0,1544.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3680797184.0,0.0,1849.0,False,False,False,False,False,False,True,False,False,False
20.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,False,False,False,True,False,True,False,False,False,False
22.0,0.0,747.0,8.0,0.0,314.0,False,0.0,0.0,0.0,0.0,64.0,512.0,0.0,0.0,30959144.0,0.0,484.0,False,False,False,False,False,False,True,False,False,False
0.0,0.0,458.07720329024676,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False
30.0,138.0,0.0,208.0,952.0,0.0,False,0.0,0.0,0.0,0.0,43264.0,8998912.0,862801408.0,2628072.0,0.0,0.0,900.0,False,True,False,False,False,False,True,False,False,False
18.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,False,True,False,True,False,False,True,False,False,False
0.0,0.0,0.0,173.72916912197996,0.0,0.0,True,0.0,1.0,0.0,0.0,30181.824203813518,5243463.241514186,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
41.0,164.0,0.0,1115.0,1.0,18.0,False,0.0,0.0,0.0,0.0,1243225.0,1386195875.0,1.0,4410944.0,5832.0,0.0,1681.0,False,True,False,False,True,False,True,False,False,False
39.0,0.0,829.0,0.0,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1521.0,False,False,False,False,False,False,True,False,False,False
37.0,389.0,0.0,1.0,3369.0,3.0,False,0.0,0.0,0.0,0.0,1.0,1.0,38238692409.0,58863869.0,27.0,0.0,1369.0,False,False,False,False,False,False,True,False,False,False
26.0,0.0,0.0,0.0,311.1387779083431,0.0,True,0.0,0.0,1.0,0.0,0.0,0.0,30120517.18582555,0.0,0.0,0.0,676.0,True,False,False,True,False,False,False,False,False,False
49.0,552.0,0.0,7.0,0.0,183.0,False,0.0,0.0,0.0,0.0,49.0,343.0,0.0,168196608.0,6128487.0,0.0,2401.0,False,True,False,False,False,False,True,False,False,False
28.0,142.0,0.0,1878.0,62.0,0.0,True,0.0,0.0,0.0,0.0,3526884.0,6623488152.0,238328.0,2863288.0,0.0,0.0,784.0,False,True,False,False,False,False,True,False,False,False
13.0,358.0,65.0,599.0,676.0,0.0,False,0.0,0.0,0.0,0.0,358801.0,214921799.0,308915776.0,45882712.0,0.0,23270.0,169.0,False,True,False,False,False,True,False,False,False,False
64.0,469.0,700.0,2.0,1.0,0.0,False,0.0,0.0,0.0,0.0,4.0,8.0,1.0,103161709.0,0.0,328300.0,4096.0,False,False,True,False,False,False,True,False,False,False
24.0,1.0,0.0,11.0,0.0,734.0,False,0.0,0.0,0.0,0.0,121.0,1331.0,0.0,1.0,395446904.0,0.0,576.0,False,False,False,False,False,True,False,False,False,False
18.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,False,False,True,True,False,False,True,False,False,False
18.0,3458.0,0.0,216.0,0.0,0.0,False,0.0,0.0,0.0,0.0,46656.0,10077696.0,0.0,41349947912.0,0.0,0.0,324.0,False,True,False,False,False,False,True,False,False,False
25.0,948.0,0.0,1.0,170.0,0.0,False,0.0,0.0,0.0,0.0,1.0,1.0,4913000.0,851971392.0,0.0,0.0,625.0,False,True,False,False,False,False,True,False,False,False
19.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,False,False,False,True,False,False,True,False,False,False
33.0,2.0,0.0,0.0,311.1387779083431,720.0,True,0.0,0.0,1.0,0.0,0.0,0.0,30120517.18582555,8.0,373248000.0,0.0,1089.0,False,False,False,False,False,False,False,False,False,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.049575037017,False,False,False,True,False,False,True,False,False,True
50.0,846.0,0.0,280.0,280.0,0.0,False,0.0,0.0,0.0,0.0,78400.0,21952000.0,21952000.0,605495736.0,0.0,0.0,2500.0,False,True,False,False,False,False,True,False,False,False
30.0,0.0,0.0,0.0,2.0,827.0,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,565609283.0,0.0,900.0,False,False,False,False,False,False,True,False,False,False
44.0,1267.0,18.0,0.0,3.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2033901163.0,0.0,22806.0,1936.0,False,True,False,False,False,False,True,False,False,False
52.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.0,False,False,False,True,False,True,False,False,False,False
7.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,False,False,False,True,False,False,True,False,False,False
30.0,0.0,59.0,18.0,639.0,0.0,False,0.0,0.0,0.0,0.0,324.0,5832.0,260917119.0,0.0,0.0,0.0,900.0,False,False,False,False,False,False,False,False,False,False
27.0,1109.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363938029.0,0.0,0.0,729.0,False,False,False,False,False,False,True,False,False,False
24.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,True,False,False,True,False,False,False,False,False,False
13.0,4.0,99.0,1.0,0.0,595.0,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,210644875.0,396.0,169.0,False,False,False,False,False,False,False,False,False,False
61.0,0.0,53.0,813.0,3.0,0.0,False,0.0,0.0,0.0,0.0,660969.0,537367797.0,27.0,0.0,0.0,0.0,3721.0,False,False,True,False,False,False,True,False,False,False
32.0,0.0,0.0,173.72916912197996,0.0,0.0,True,0.0,1.0,0.0,0.0,30181.824203813518,5243463.241514186,0.0,0.0,0.0,0.0,1024.0,False,False,False,True,False,False,True,False,False,False
17.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,False,True,False,True,False,False,False,False,False,False
36.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,False,True,False,False,True,False,True,False,False,False
16.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,False,False,False,True,False,True,False,False,False,False
21.0,0.0,697.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,False,False,True,False,False,True,False,False,False,False
24.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,True,False,False,False,True,False,True,False,False,False
28.0,0.0,9.0,0.0,1114.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1382469544.0,0.0,125.0,0.0,784.0,False,False,False,False,False,False,False,False,False,False
28.82793046746535,848.0,1497.0,2.0,0.0,0.0,False,0.0,0.0,0.0,0.0,4.0,8.0,0.0,609800192.0,0.0,1269456.0,831.049575037017,False,True,False,False,False,False,True,False,False,False
13.0,9920.0,0.0,180.0,130.0,571.0,False,0.0,0.0,0.0,0.0,32400.0,5832000.0,2197000.0,976191488000.0,186169411.0,0.0,169.0,False,True,False,False,False,False,False,False,False,False
39.0,0.0,1.0,0.0,739.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,403583419.0,0.0,0.0,0.0,1521.0,False,False,False,False,False,False,True,False,False,False
24.0,0.0,0.0,980.0,7.0,0.0,False,0.0,0.0,0.0,0.0,960400.0,941192000.0,343.0,0.0,0.0,0.0,576.0,False,False,False,False,False,False,True,False,False,False
38.0,0.0,347.0,0.0,1545.0,2187.0,False,0.0,0.0,0.0,0.0,0.0,0.0,3687953625.0,0.0,10460353203.0,0.0,1444.0,True,False,False,False,False,False,True,False,False,False
20.0,489.0,126.0,663.0,214.0,0.0,False,0.0,0.0,0.0,0.0,439569.0,291434247.0,9800344.0,116930169.0,0.0,61614.0,400.0,False,True,False,False,False,False,True,False,False,False
21.0,724.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379503424.0,0.0,0.0,441.0,False,False,False,False,False,False,True,False,False,False
